Geno	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32
BESC-1086	-0.0710456849436106	0.0416146967738421	0.0182715052342505	0.0403066009573861	0.00171604698293577	0.00416381182564394	-0.053564270915366	-0.0239340511329832	0.0206405988343769	0.00460858848576377	-0.0323062946679874	0.0352326285832515	-0.00196555504399183	0.00525926512642217	0.0243493425741527	0.0104556552559953	-0.0412825700479439	-0.0197737749904884	0.00258396945592657	0.0140772513627897	-0.055741193760499	0.0357853916225435	-0.200347458085543	-0.0548226383167717	-0.0208910279958624	-0.00921602445997094	0.011404848461226	0.0127553311685574	-0.0065159782101227	0.0295672102713432	0.0530317958979349	0.0157256537092205
BESC-1087	-0.0698745720002997	0.0402337193749656	0.0188827647895342	0.0406814317831337	-0.000195520688473748	0.00387605122615341	-0.0563872311315383	-0.0271003342440161	0.0224467399495695	0.00121663055251322	-0.0327817821486619	0.0252560779631377	-0.0102911647562392	0.0035644379449676	0.0188834069801524	0.00702710965355497	-0.0348578523480631	-0.0178269663354967	-0.00139357056182145	0.0130460235911016	-0.0499240102658736	0.0220638240078655	-0.177983568526752	-0.0560666020911435	-0.0122750997296377	-0.016941870179686	-0.0132081818673947	0.00166907561493441	-0.0055801286757363	0.0125426713828387	0.0447517796238122	0.00769697492836991
BESC-1088	-0.0732918320454995	0.0412720987410068	0.0133036166632104	0.0388365268476102	-0.00598250385302072	0.00398909399881356	-0.0548273955591494	-0.0327962607751296	0.0273287731375594	-0.00593451338210202	-0.0321247692998144	0.020921930880257	-0.00487461944255194	0.00091673094140821	0.0222603539296878	0.00555001263713275	-0.0283439811407475	-0.00960279042823087	0.00366445807215842	0.00165319619374416	-0.0278369598756254	0.0256670436413972	-0.175632191002808	-0.0512287422604636	-0.0276189279525663	0.00271872507767159	0.0113433383890785	0.0113957317316035	-0.0100125066881527	0.025169071559504	0.0553671335432515	0.0166025472040024
BESC-1089	-0.0698955904356535	0.0383408955513685	0.0140903310109152	0.0303997089872264	0.00471993435478028	0.000267060041204669	-0.0352158437882039	-0.0135165594763078	0.0124951382383909	0.00326848232724731	-0.0143634328600713	0.0183457009655001	-0.00746685895856628	-0.00221546752150749	0.000799998491789083	-0.0013038273665238	-0.0146940822121271	-0.0118026092097284	0.0014325642668344	0.0114306025439247	-0.0186252895827451	0.0078045212940967	-0.0552665746309886	-0.00659664572793137	-0.00103410963612627	-0.000619391621423907	0.00742044170568907	0.000153653452250202	0.00108250814746136	0.00953611756423468	0.0111872696122542	0.00282392770255947
BESC-109	-0.000764620453334741	-0.0590833128362458	0.0425511641571152	0.036371754888807	0.0100294245853784	0.000490857312391899	0.0091333870712777	0.00716917471764641	-0.012222942201801	0.00716698176496027	-0.0202773725331837	-0.00540164543518963	-0.00412526127870508	-0.00058656063107727	0.00332400215531754	0.00805964772450311	-0.00185857364274134	0.000199231863715471	0.000585222915403371	-0.000477764750658298	-0.0121474015969854	0.0018071632348387	-0.00328637436815618	0.0115541470556504	0.000801961177024379	-0.00137152792819078	0.00632562902560884	0.00467459101016543	-0.00832942484587305	0.0087186776327508	0.0161813949378052	-0.0154513787318102
BESC-1090	-0.0689957689442065	0.0410449577985974	0.0190966423172826	0.0262798739602606	0.00602438548229278	-0.00663242155803188	-0.0229411921461322	-0.0186376296957418	0.0147501811935672	-0.0023345440731251	-0.0299419242796305	0.042415841018362	0.0307086621694301	0.0318075556302276	0.0703147036270437	0.0152567056473578	-0.0245467424606889	-0.00625399711776219	0.00622399159813898	-0.0128795665236608	0.00477594113283122	0.00105337030963353	-0.0177899354081691	0.00783726714824461	-0.00616950426124889	0.00918764688020011	0.0088165362479139	-0.0162177374010123	0.0114118742568884	0.00295407204689488	-0.0194454788018241	0.00350253183188601
BESC-1091	-0.069624606740192	0.0402938498888923	0.0178138799067313	0.0292006781389841	0.00387113860157526	-0.00589223551140021	-0.02226826465693	-0.018857197335094	0.0177132953638394	-0.000268818643139247	-0.0303722477967894	0.0477932015444828	0.0323185904221817	0.0334468226253736	0.0731438597802936	0.0147658547827378	-0.0212256312181819	-0.0145799735686276	0.0093199075591927	-0.0178188612599755	0.00713017727716203	-0.0054727545506326	-0.0120586809175835	0.00505613465194484	-0.00979038927103047	0.0061273624130218	0.00315753729026796	-0.0112126661175214	0.0109153252664574	0.00326968644375108	-0.0180896410309154	0.00206333888825333
BESC-1092	-0.0709911422121186	0.041754359642758	0.0201852237807405	0.0315408815867002	0.00452530346952819	-0.00254021214267881	-0.0264259211803297	-0.0183559763222156	0.0185090120157647	-0.00108296753749625	-0.0322887836111264	0.0502224424098478	0.0372719702525615	0.0367779631707507	0.0630002791515875	0.0211430930872991	-0.0283110700910504	-0.00473457235442366	0.0129767744555002	-0.0089878792282174	0.00721367907504577	-0.00304353999323471	-0.0198142091476207	-0.00290179188347173	-0.00672956419429242	0.00669406071408709	0.0179527399283738	-0.0140577668505573	0.0141629331760194	0.000224188353334955	-0.0147369050033373	0.00638440354341172
BESC-1093	-0.0696855661622264	0.0416362635302697	0.016887172919882	0.0263492973696119	0.00996097362562064	-0.00754567545258956	-0.022173512619359	-0.0234301430027809	0.0217864500025024	0.0026476172597074	-0.0333002711474612	0.0483458321805821	0.0332845639472619	0.025004204252921	0.0736251155265537	0.0204217391674796	-0.0181377380940135	1.80589764331191e-05	0.0175944955035319	-0.0230727046147214	0.0110630250017839	0.00110871149845484	-0.0136985071584671	0.00376980251030421	-0.00576022096739257	0.0115383464939966	0.0116111923029873	-0.00191670118545471	-0.00156266839088585	0.00347194164037042	-0.0195567674990176	0.00586831973514061
BESC-1094	-0.0703267940402532	0.0407793076766317	0.0176941905182655	0.0268664700841505	0.00198169726291073	-0.00300193770566081	-0.0187369401078046	-0.0205712795709677	0.0174606510215758	0.000129938399449005	-0.0319471795183151	0.0497137576327785	0.0368343013932499	0.0377125810314299	0.075232236661465	0.0178407699129312	-0.0271761371696605	-0.010399750668914	0.0135998113301495	-0.0157404902578695	0.00524096501045888	-0.00229881927181184	-0.0185089969576512	-0.00258495946889814	-0.0127237149156038	0.0138117304548176	0.00739922646107617	-0.0101778952829783	0.00554687821237966	0.00974888839249837	-0.0126629211415539	0.00613255497274264
BESC-1095	-0.0719240889492639	0.0415170152774221	0.0173581896531158	0.0251192473050486	-0.00416748790964064	-0.00298608058633279	-0.0240166272081038	-0.020326432539271	0.0217223859631056	-0.0105219472227506	-0.0328061875258197	0.040323010051803	0.0328313169062321	0.0297048491323093	0.0686602721548406	0.0080229654517402	-0.0206625080592129	0.000884635715589496	0.0191538756877434	-0.0221707982030604	0.0146316266487813	-0.0059126978040527	-0.0203956926942771	0.00575775434767732	-0.00956493157259745	0.00623936669054981	-0.00163460683507281	-0.0160777140194191	0.00509503305104846	0.00690304508433098	-0.011527058108576	0.00615070100758427
BESC-1096	-0.0689048855819372	0.037790555719347	0.018336223421938	0.0238129889295446	-0.00327027744224799	-0.00221238961057329	-0.0151050077500344	-0.0142330903946243	0.0237737941639725	-0.00621781365625958	-0.0304566623698592	0.0305830269374001	0.0319131027482255	0.0251679947119653	0.0489256141260476	0.0131362188449725	-0.0114747860261101	0.00245993196622617	0.0155387516978597	-0.0199122532896344	0.00533698762604435	-0.000722394838730468	-0.00760860192462717	-0.00578057663440538	-0.012113626718298	0.00347017098462805	0.00212750206864587	-0.0121231414335536	0.000385376622134504	0.00647963352189178	-0.0143827256073328	0.000285751328406107
BESC-1097	-0.0694336378039778	0.0385851029428932	0.0188636581865376	0.0245878870000404	-0.00422727459261496	-0.000721200501608397	-0.0161333835732498	-0.0121377465114177	0.019319281786076	-0.00795658946504561	-0.027293620129685	0.0339694193964123	0.03056861058778	0.028662013675789	0.0600406046516434	0.0145134429785511	-0.0180753354252854	-0.00665254889605659	0.018035085756624	-0.0236815306830753	0.0128740792239717	-0.0039113803866378	-0.0086610788457236	0.00693932841650433	-0.00482199948939646	0.0150717151929249	0.00108206930368762	-0.0149548778031201	0.000853144714616381	0.00438188838360746	-0.01486380658525	0.00514550924141405
BESC-1098	-0.0716739145203642	0.0407059937655312	0.0198717430807963	0.02732835468574	-0.00378591195260594	-0.000606402995339842	-0.0225785242550989	-0.0163065238151358	0.0260902800637593	-0.00907053489271624	-0.0379918879540412	0.0434792458907875	0.0371146022868649	0.033269775099338	0.0728573428177383	0.010463173331548	-0.0230801654499134	-0.00172206471786312	0.0152766465427196	-0.0206836275580891	0.0141305859409667	-0.00487679656609841	-0.0244913740992086	-0.000129936859530162	-0.0156558392346549	0.00735576266530018	0.00283420088282293	-0.0123549164025544	0.00526208298363392	0.0046120612518369	-0.0131972555540654	-0.00178633433523664
BESC-1099	-0.0701762243546095	0.0420840747568429	0.0190596312236964	0.0275203641168301	-0.00548942773720793	0.00110842003037533	-0.0188699985044247	-0.0153814202554488	0.0165381616351493	-0.00630462210528426	-0.0337279995077281	0.0472375347505079	0.0288817915536652	0.0341847073089938	0.0671778353014811	0.0104854948883253	-0.0179542811151238	-0.00310190062903812	0.0184889470246785	-0.0175703100561596	0.0106191130909982	-0.00806599067728728	-0.0199501803212162	-0.000859466955801741	-0.0113848724885355	0.00617009680103444	0.00482081417165239	-0.00850648358889096	0.00572261423386619	0.00858191321590164	-0.00966803197874909	-0.000657098212316945
BESC-11	-0.000227788305111811	-0.0578717833706117	0.0415720179093798	0.0299196081594978	0.00811278093829157	0.005289567355669	0.00700844372799306	0.0126052196272413	-0.0120592058687268	0.00559077789305851	-0.0107028058294807	-0.00346049298663585	-0.00504911757508163	-0.000746536234362304	-0.00363335304374026	0.00190127545217019	0.00500098165096858	-0.000257782450144243	0.0026691147779449	-0.00749634650384504	1.63195611829121e-05	-0.00432266324446543	0.00145300777182481	-0.00296218174910361	0.00844356764340792	-0.00717156870135554	0.000958364566250429	0.0124928338725132	0.00625830438594921	-0.00484583005622315	-0.000730157886024763	0.000139086372469514
BESC-110	0.000100379616545649	-0.0532369324131994	0.0397199799086972	0.027694712671781	-0.00390625778298994	0.00889447838802373	0.00894306689590368	0.00970981540944935	-0.00895947696170433	0.00360562825382412	-0.0187084136922983	-0.00624329460408832	-0.0008518417920268	0.00295092121463205	0.00584029008352375	0.00519058736980851	0.00358779712727075	-0.00331271614421995	0.00605100570383315	0.0106351858015693	-0.00695193632003398	-0.00461444381723874	0.00464524242345625	0.00568750388256334	-0.00507628316112829	-0.000703778020135079	0.0091128357806781	-1.69868646615451e-05	-0.00327428359926684	0.00343563909665186	-0.0173261156213745	0.0171936316419043
BESC-1100	-0.0658332682844747	0.0313228746868272	0.0163491602435315	0.014967777650592	-0.00365064903658779	-0.00124342340989162	-0.0154062440123393	-0.0161512077546312	0.0186796420908217	-0.00677303415656519	-0.0272796716182386	0.0175577489509993	0.0509293099386271	0.0179419687794859	0.0262148811517708	0.00807173915235652	-0.0117154772597892	0.00104554898349385	0.0104302718531259	-0.00806177998765626	0.00192343787368854	0.0043603151429034	-0.0215924041204355	0.00725609772167523	-0.00918739048901029	0.00640621605500085	0.00893300135135296	-0.0103714813543338	0.00759275828897196	0.0047501824151655	-0.0133679479871864	0.00236103045066893
BESC-1101	-0.0641207706717254	0.0280099904452284	0.0136652883182963	0.00752114665587259	-0.000942224748961983	-0.000407046841944068	-0.0065545013141502	-0.011686470089903	0.0155012335501149	-0.00601895590783388	-0.0246041269604618	0.00678666795994627	0.068526846847976	0.00152976741647265	-0.00422131052614065	-0.00081416220392185	-0.00656700325219026	0.00109455059345425	-9.57033284864629e-05	-0.00906178946944634	0.00139363349835713	0.00418680092312086	-0.0168703023582081	0.00357773796875186	-0.0106795009535139	-0.00124744141316147	0.00478822508758589	-0.0104557446535253	0.00192711621695636	0.0097293596545716	-0.0116884404304817	0.0022723353485477
BESC-1102	-0.0677596508190239	0.0366429090262133	0.0177246437700341	0.0231175684760886	-0.00369205880266657	-0.00175881094793362	-0.0215540090687778	-0.0186338266417587	0.0206180965001445	-0.00810702167845511	-0.0251158456128013	0.0333521908121192	0.033993545615028	0.0255881676775402	0.0578032671836334	0.00537920925468747	-0.0224959142181756	-0.00124846420803701	0.00903106595610567	-0.0145928429881176	0.0133137016864866	0.00264919101190356	-0.0184520959444224	0.00296195412183716	-0.00735621468201119	0.00854923489118662	0.00869279531350851	-0.0204519932243994	0.00217890517182776	-0.000440523779516134	-0.0101999951310471	0.00133165846550814
BESC-1103	-0.0561804711458466	0.00814275466149879	0.00359695343944608	-0.018465853571169	0.00206686358295524	-0.00877524122807357	0.0169127199583156	-0.0067844398171578	0.0175590125240222	-0.00653605952021766	-0.0196949274679874	-0.01488974267354	0.131683963668344	-0.00766578762517551	-0.0453319345782391	-0.00764196408236019	0.0162450909615484	0.0041004480647816	-0.00348789841578524	-0.00622516428923921	-0.00110512549392818	0.000257633837727529	-0.00269015428420158	0.00344734236784374	-0.0031711562942482	0.00803818567149311	0.0067824863926671	0.00589614685533363	0.00646342276012834	0.00480149103931334	0.00147654031043213	0.00173488486977983
BESC-1104	-0.0517720809517285	0.00243825154123749	0.00259592507541697	-0.0252277778931482	0.0025133801977409	-0.0105201098020274	0.00946941197774426	-0.0114600587468251	0.0249810079133137	-0.00980539670522559	-0.03339424523944	-0.0250915640036606	0.212429340157514	-0.0134941609450185	-0.0939031851840953	-0.0179244876855977	0.0189427286586855	-0.00593857405449061	0.00350126775555357	0.000906016204913982	-0.00458393767710602	-0.00299573197359035	-0.00475912769837688	-0.00159324120315751	-0.00454988168303914	0.0113853727037112	0.00593368663004963	0.0140139310768841	9.55302871052824e-05	-0.0102493596955088	0.00505311245803053	-0.00721448209133443
BESC-1105	-0.0540624076281805	0.00448517039420196	0.00322982283448481	-0.0269002726153563	0.000170887127826609	-0.00767648621466556	0.0147857696729626	-0.00980749327281149	0.026203946571673	-0.0142478577096218	-0.0388601704135488	-0.0348978447965338	0.304843062223614	-0.0179889548687869	-0.132846398588951	-0.0260929035886552	0.0344425488817555	0.00369461270695807	0.00640450749431621	-0.00586391496464153	-0.000125809306657416	-0.0043365542504362	0.00104063781484693	0.00213250042959387	0.00742793735676085	0.00153733306380795	-0.00823226337588432	0.000356468467366687	-0.0065812953478912	-0.00775886383295498	0.00719036981046246	0.00538458875050363
BESC-1106	-0.0546154704834534	0.00393729260074229	0.00229410589901192	-0.0263302785367059	0.00491276475166198	-0.00925102862596193	0.0148827959933203	-0.0150124917686563	0.0285334197250885	-0.0107973513400745	-0.0417385258023884	-0.0337905478369916	0.313772210574522	-0.0220864614769925	-0.139535175137998	-0.0225997321196934	0.0384553471304293	-0.00616696162614153	0.0098015013449841	-0.00324614775292178	-0.00284251380801911	-0.00982946906099163	-0.000654040091314051	-0.00616044944705102	0.00558800908604127	-0.000976975427983394	-0.00757606198821508	0.00682942296771429	-0.00778088408447385	-0.00374723387935418	0.00386627199638314	0.00191617369536662
BESC-1107	-0.0537427587793188	0.00363593389348703	0.00390519689041913	-0.0262149807827578	0.00483912900532182	-0.00731167708680825	0.00961978027699085	-0.0104130015214371	0.0231546507848906	-0.0108569108405336	-0.043004838544212	-0.0277700255513109	0.293201399784213	-0.018945604847116	-0.126012415236141	-0.0233497840260065	0.035247504621743	-0.00800843304637194	0.00722729031664587	0.000659441055164994	-0.00204888942801533	-0.0102778761301883	0.00261370831228579	0.00729588146274459	0.00788444750665803	0.00477973051107896	-0.00427563403896146	0.00153213176366871	-0.0082346507050827	-0.00306858051986842	-0.000612820386584496	0.00472150536924732
BESC-1108	-0.0537920785743881	0.00304799770435218	0.003060257859162	-0.0253300728296148	0.00225338557859711	-0.010684246773429	0.0152259011193994	-0.0141427423900571	0.0268404409908594	-0.00951917677854954	-0.040694157827611	-0.0322297081289959	0.309474299685897	-0.0186290314918013	-0.137959264284943	-0.0193760785408227	0.0347140251023788	-0.011784203652441	0.000459084283611291	0.00249967371846206	-0.00184322117909313	-0.00422127645320562	0.00228437356744547	-0.000837716522644719	0.00843194874619923	0.00265391305214616	-0.00725522439990728	0.00302765516528159	-0.0120980101968049	-0.00201996449581	0.00329569651951272	0.00176195354137068
BESC-1109	-0.0540160520047442	0.00420760572065855	0.00516392472879502	-0.0229792218214885	0.00252567389378402	-0.00852088649588836	0.0140475384847832	-0.00762415921937899	0.0178620784918572	-0.0103342999057525	-0.0332561358573231	-0.0333374294341031	0.274482852750497	-0.0139611919127044	-0.122023169298597	-0.0203700385535244	0.0192088820046411	-0.0154413502186731	-0.0053699998596115	0.00866189829337101	-0.00946280476238358	-0.0101540446773479	-0.00462993839190544	0.00393992454685537	0.00755852604997882	0.0121297054595098	-0.00598116349217151	-0.00120872586150882	-0.0122073571423285	-0.0150150437370509	-0.00599370960330562	0.00963196103632884
BESC-111	0.00198242399691912	-0.0528367889160489	0.040669048057448	0.0318973717957601	0.0141331218246073	0.00126000879412328	0.00653454585867071	0.00497286552226969	-0.0136494492186378	0.00728721338529362	-0.0162159387209037	-0.00583797492228191	-0.00140674690217616	-0.00142642315521261	-0.000550753358495889	0.00770385082949649	-0.00967917881884522	-0.00389456655137117	-0.00257511219214392	0.0102615576940145	-0.0167562330055567	0.00551424105195451	0.000319346963236503	0.0151165226601228	0.00240634089380222	-0.00578360577485919	0.00269411974337777	-0.00179400792899528	-0.0246420305110343	-0.00542302810915027	0.0117573584010631	-0.0188684211129084
BESC-1110	-0.0510453598824675	0.00242063118719051	0.00559111708703359	-0.021970310341308	0.00532923976124502	-0.0100400394011052	0.0122205864362986	0.00313905193870773	0.0139720821964786	-0.00427069797363327	-0.0284524689672342	-0.0231737602988006	0.280402655748565	-0.0142379615791372	-0.119172794452289	-0.00938514709029449	0.0159416097579051	-0.022335571531048	-0.00555445969243592	0.0117207410416395	-0.0271669316582447	-0.00880421498286705	0.00850849555292011	0.00682379630945804	0.00797310361668367	0.0043502569568587	-0.00842146247795635	-0.00201880557875178	-0.00408139154368887	-0.0164120844411523	0.00386819091949665	0.00153582864083031
BESC-1111	-0.0514167448839859	0.00523883407940148	0.00556541045740756	-0.0228032705599984	-0.00414713348240203	-0.00310812610788982	0.0161206603964096	0.000864005880769082	0.0200157369853814	-0.0137221068821277	-0.0374797685614243	-0.0254414794962789	0.277112046322352	-0.0192306189571619	-0.129031406044358	-0.0120468626782416	0.0240108362964399	-0.00976874475478829	0.00373123613684849	-0.000733207270937379	-0.0178193283608626	-0.00447925353717584	0.00379799187738767	0.00172069286864366	0.00935398773951158	0.00107460858764786	-0.00906408468961991	0.00374416942080298	0.00038103312619956	-0.00649786560367895	-0.00118474278358931	0.00291550207796993
BESC-1112	-0.051413887753846	0.00410461164744802	0.00741981780162159	-0.0244337019968577	-0.00608116097223897	-0.00255717980132152	0.0138461410778847	0.00228548951960658	0.0171058628152971	-0.0112381327894769	-0.0309486808599916	-0.025757073059936	0.280716756703519	-0.0136908968341155	-0.12212376739371	-0.0166940043069645	0.0259916129544576	-0.0130362725482763	0.00141660662364997	0.00539194502261998	-0.0126182188578428	-0.00253613144079392	-0.0022812624398017	0.00169235485033278	0.00722664925322777	0.00211240851208538	-0.00641223280759952	0.00742773722123734	-0.0036248923826242	-0.00358979466629386	-0.00255257311842385	-0.00129663031696507
BESC-1113	-0.0713517983366728	0.0441305420603054	0.0171533114658584	0.0452258970872283	-0.0110724532321125	0.00939712042338473	-0.0687969140146691	-0.0268523391604467	0.0286093341951622	-0.0147339758176981	-0.0253082900391673	0.00510347635220549	-0.0592919593249692	-0.0310263125342313	-0.066679272509968	-0.00343983325685131	0.0368543400380205	0.0180638946557989	-0.00734315830784973	0.0154796984452235	0.0119437423089399	0.00746447824783906	0.0499136994854022	0.0323476412966039	-0.00448098895138628	0.0207822224037446	0.0428557554673948	0.000584384263143196	-0.0324021183352402	0.0139486854635146	0.00145191116892469	0.0298134975280632
BESC-1114	-0.0710837328566677	0.0436900125713455	0.0186966105974424	0.0435271470040161	-0.0123619067744763	0.00911048212636664	-0.066852423198988	-0.0225777307839656	0.0236947569219485	-0.0112404441901697	-0.0279419556252204	0.0104701780660045	-0.05270635451862	-0.0314615917134775	-0.0653808573412981	-0.00359982327973366	0.0348853437759757	0.0127983264527828	-0.00584477101170005	0.00805599684365385	0.00998631335740812	-0.00102230312259128	0.0504354232146974	0.0421324400405869	0.000790938268408514	0.0154833986674839	0.0328975436990838	0.00678422592403246	-0.0281628709549296	0.0114060842473012	-0.0114125349034579	0.0268861263167442
BESC-1115	-0.0713600927994056	0.0437804175315692	0.01936890254593	0.0440191770880555	-0.0135573890350166	0.0112121770135784	-0.0655971734140724	-0.0224107998103818	0.0246669302104841	-0.0114744344313539	-0.0300501498199357	0.0102264005321587	-0.0537108503262703	-0.0296196273856201	-0.0660845523178248	-0.0084331252822175	0.0364946025633859	0.0147038196112509	-0.0124742558575043	0.0120669853740364	0.0111104155447937	0.0013461803342652	0.05710280353332	0.0275120548399396	5.61288207141734e-05	0.0142690179338584	0.0384673890759659	0.00512715449435136	-0.0261164237093539	0.00996380277315102	-0.0055030393835719	0.0292093179023971
BESC-1116	-0.0728143529848759	0.0443424184690763	0.0180779989567388	0.0457651881474469	-0.00372611736205949	0.00637341342830803	-0.0681001406616152	-0.031036449238647	0.0253293666686101	-0.00782041716901497	-0.028207060458981	0.00899379431847898	-0.0620778979003056	-0.0292219509308486	-0.0679069591606238	-0.00539107106766891	0.0359278876623266	0.0168709249799496	-0.00720375794456959	0.0107114233332367	0.017691138392458	0.00479311877932399	0.0533333997692318	0.0289443768866974	-0.00195191899471546	0.0162640835742068	0.0393951726286378	0.0115495735624558	-0.0265101575932124	0.00896926034184171	-0.011285453370578	0.0245502254501043
BESC-1117	-0.0717448554868213	0.0435685216121419	0.0166434510906229	0.0432005491045132	-0.0105953543688753	0.00919335476359043	-0.0612093879827951	-0.029462963497025	0.0257028947817422	-0.0107381640171453	-0.0260038345119001	0.00718032668021004	-0.032778982558838	-0.0240167831349287	-0.0435446008187876	-0.00435141734158447	0.0216097205590095	0.0175824900910257	0.00210084378486873	-0.00131247927198631	0.00261740051498348	-0.00382005467696668	0.0219377512951859	0.0112040380363894	0.00150118016575726	0.00562489591950515	0.0212221454782888	0.0076868576415668	-0.0229309457001596	0.0158275942358159	-0.000875372445787706	0.0102797082161771
BESC-1118	-0.069582839492587	0.0419221258082808	0.0183853553722268	0.0381563035275749	-0.0095929588181567	0.00997862589723429	-0.056511101071897	-0.0225837557922335	0.0234984549689372	-0.010012423967392	-0.0244133975889308	0.0160397396579129	-0.0197455644310773	-0.00837542414939836	-0.0132886010675594	0.000448733894109723	-0.00225554128817411	0.00139211671155316	0.00174959893982821	0.00922399744857983	-0.00368287184855121	0.00235796017013874	-0.0317073854670867	-0.00392206992944241	-0.00208424127493617	-0.00573586283146406	0.0131297929299989	0.0046360398315047	-0.0115671054106192	0.0131856382010549	-0.00235038919710084	0.00823837663075273
BESC-1119	-0.0705503906749292	0.0426700789561292	0.0182139028728395	0.0381582475803329	-0.00993533169642017	0.00716385238151148	-0.0582365214392212	-0.0242084728460595	0.0238163112577524	-0.00780540231552848	-0.0294787475304594	0.0151980396982445	-0.0180485808396492	-0.00796713468298208	-0.00845951051698944	0.00221667976027358	0.000890536007821675	0.00513355495671955	0.0028307777989265	0.0104930791220191	-0.00339118798232597	0.00446019011326814	-0.0222691289098822	0.00947846208152203	-0.00790355351864079	0.00926032091429158	0.0147952791100764	-0.000883334214278917	-0.0154058079598479	0.0089854483027678	0.00521442018169299	0.0172969513278165
BESC-112	-0.00143985245838886	-0.0567181585790485	0.0373374334659788	0.0288179364443681	0.0282915395104888	-0.0109448758527666	0.00241006136101679	-0.011992362381313	-0.00934230652846768	0.01542854444884	-0.0109403730131553	-0.00307830550956576	0.0044045558181445	-0.00318351907505553	0.00300137801219372	-0.00476000020977817	-3.73624194942424e-06	-0.000956977088009252	0.00104905940330161	0.0108351448594756	0.00877878377403272	0.00589396659387231	0.00570668341518274	0.00479750620376246	-0.0133480271458939	0.016373704965248	0.0281671539609157	-0.00533658614282016	-0.00291285920417267	0.00130757525060622	0.00620158586509003	0.0338770473432283
BESC-1120	-0.071971095278164	0.0447064518199223	0.0168372023263854	0.0423043607462036	-0.00832706712255793	0.00492096144327319	-0.0647465349821377	-0.0289192015195786	0.0221472287244094	-0.00843748971372629	-0.0292452036182255	0.00350345598394357	-0.0348579271017416	-0.0230880650571858	-0.0441122851878731	-0.00948603906017284	0.0214958901415064	0.0169755698062501	-0.00670275705206037	0.00508755602846253	0.0145366305496377	0.00249625110797574	0.0158456116719364	0.0225304312656346	-0.00571425166079598	0.00651695955002776	0.0274761408443428	-0.00199968127019207	-0.0182665825814565	0.014277164159242	-0.00209795773270837	0.00739919379762708
BESC-1121	-0.0708533998532692	0.0431946361972417	0.0197733254535691	0.0429846380976497	-0.013287265367036	0.00943344081933408	-0.0651077274632358	-0.0243392675185555	0.024962273706725	-0.0144764746564265	-0.0257824333291724	-0.00312477625748619	-0.0448004664582559	-0.026114145851641	-0.0528370297718909	-0.006909984911996	0.0223990456425946	0.011072068239613	-0.00421928426148583	0.0124594483490174	0.0116569456474223	0.000119148447142843	0.0441465362956858	0.0327528663194022	-0.000359265124324051	0.0106030024039686	0.0353222383268607	-0.0153478492707285	-0.0211820714431037	0.0102100209539412	0.00172628937943119	0.0188633721193007
BESC-1122	-0.0717952971659609	0.0445559715665957	0.0190147689267566	0.0443974876833605	-0.0114866819788204	0.0100163102989718	-0.0633315470158424	-0.02533515159877	0.0269968946709076	-0.0126887177501859	-0.0277154005454348	0.00562895222252285	-0.0448462013281372	-0.0280156187988209	-0.0584867951765439	0.00160029705857475	0.03191289480146	0.00676841968397973	-0.00837962294221535	0.012703327033696	0.01191941673762	0.00374483374455147	0.0349199783868639	0.0272378497801909	-0.00280454831220712	0.0142268605433956	0.0358076062498208	-0.00661376618093539	-0.025062759530619	0.00963945099054206	-0.00189182330973435	0.019493466580113
BESC-1123	-0.069703526764209	0.0445982647375421	0.0215872583977785	0.0430874034335443	-0.0157261296164365	0.0134739665103974	-0.0692162231557159	-0.0253083701604248	0.0265158077482562	-0.0140935363263809	-0.0237871264905766	0.00412552087561587	-0.0389537475123615	-0.026866715644473	-0.0506850263682632	0.00178281554619386	0.0234240383210585	0.00228031347329571	-0.00809753955058603	0.0187677737315323	0.0105587010746285	0.0112335703260623	0.0329411608496534	0.0272311094817844	8.29693644841782e-05	0.0132427545895487	0.0316272803684053	-0.00267896137108124	-0.0258326529048254	0.0105340728975461	-0.00341988992368539	0.0138413572254028
BESC-1124	-0.0707543148235533	0.0436371740071369	0.0192389457690925	0.0438561108458439	-0.0109041454249588	0.0087000710919631	-0.0645815056276942	-0.0226057799526851	0.0226664711121738	-0.00827482745213158	-0.0216235850694481	0.00756545911667986	-0.0383710149199278	-0.0255408302914936	-0.0504794092694341	-0.00279584973721262	0.0167459785494083	0.000506792829461459	-0.00279951197471556	0.0125367765044167	0.00917974453793799	0.00217442982958192	0.0240171908431782	0.0178938685291699	0.00305790544298822	0.0168120776358736	0.0232970294972665	0.00327663259998449	-0.0220100106713388	0.00949861266388913	-0.00450489202002936	0.0123828943416508
BESC-1125	-0.0713491778047043	0.044606156440661	0.0190091106742817	0.0469208967638168	0.000482558260065302	0.00490312661210241	-0.0666185484229647	-0.029390941095099	0.0193414818600343	-0.00536911327142468	-0.0170037850068184	0.00977752580836567	-0.0395679804783375	-0.0239510559244371	-0.0533177773185439	-0.00186916424855911	0.0229717524347212	0.00479076079346509	-0.0120238626431548	0.0131339115537886	-0.00291477461198106	0.00306912630602691	0.0410550904046433	0.017925203752031	-0.00237015425675008	0.0123724955679787	0.0273334244754788	0.000228329206739405	-0.012984773217925	0.00552732361072885	-0.00339588977136863	0.0135296629269242
