Geno	Mean_Temp	Diurinal_Range	Isothermality	Temp_Seasonality	Max_Temp	Min_Temp	Temp_Range	Temp_Wettest_Quarter	Temp_Driest_Quarter	Temp_Warmest_Quarter	Temp_Coldest_Quarter	Precipitation	Precip._Wettest_Month	Precip._Driest_Month	Precip_Seasonality	Precip_Wettest_Quarter	Precip_Driest_Quarter	Precip_Warmest_Quarter	Precip_Coldest_Quarter
BESC-844	10.1426668167114	10.6339998245239	42.1850204467773	522.555786132812	25.0839996337891	-0.124000005424023	25.2080001831055	4.503333568573	16.7146663665771	16.7146663665771	4.02600002288818	1198	176	31	50.1886825561523	505	126	126	457
BESC-845	10.1426668167114	10.6339998245239	42.1850204467773	522.555786132812	25.0839996337891	-0.124000005424023	25.2080001831055	4.503333568573	16.7146663665771	16.7146663665771	4.02600002288818	1198	176	31	50.1886825561523	505	126	126	457
BESC-846	10.1426668167114	10.6339998245239	42.1850204467773	522.555786132812	25.0839996337891	-0.124000005424023	25.2080001831055	4.503333568573	16.7146663665771	16.7146663665771	4.02600002288818	1198	176	31	50.1886825561523	505	126	126	457
BESC-847	10.1426668167114	10.6339998245239	42.1850204467773	522.555786132812	25.0839996337891	-0.124000005424023	25.2080001831055	4.503333568573	16.7146663665771	16.7146663665771	4.02600002288818	1198	176	31	50.1886825561523	505	126	126	457
BESC-848	10.1426668167114	10.6339998245239	42.1850204467773	522.555786132812	25.0839996337891	-0.124000005424023	25.2080001831055	4.503333568573	16.7146663665771	16.7146663665771	4.02600002288818	1198	176	31	50.1886825561523	505	126	126	457
BESC-849	10.1426668167114	10.6339998245239	42.1850204467773	522.555786132812	25.0839996337891	-0.124000005424023	25.2080001831055	4.503333568573	16.7146663665771	16.7146663665771	4.02600002288818	1198	176	31	50.1886825561523	505	126	126	457
BESC-850	10.1426668167114	10.6339998245239	42.1850204467773	522.555786132812	25.0839996337891	-0.124000005424023	25.2080001831055	4.503333568573	16.7146663665771	16.7146663665771	4.02600002288818	1198	176	31	50.1886825561523	505	126	126	457
BESC-851	10.1426668167114	10.6339998245239	42.1850204467773	522.555786132812	25.0839996337891	-0.124000005424023	25.2080001831055	4.503333568573	16.7146663665771	16.7146663665771	4.02600002288818	1198	176	31	50.1886825561523	505	126	126	457
GW-9887	10.0563335418701	10.5166664123535	41.739429473877	523.39404296875	25.003999710083	-0.19200000166893	25.1959991455078	4.44466686248779	16.6520004272461	16.6520004272461	3.95866680145264	1258	186	32	51.1853523254395	535	130	130	484
GW-9888	10.0563335418701	10.5166664123535	41.739429473877	523.39404296875	25.003999710083	-0.19200000166893	25.1959991455078	4.44466686248779	16.6520004272461	16.6520004272461	3.95866680145264	1258	186	32	51.1853523254395	535	130	130	484
GW-9889	10.0563335418701	10.5166664123535	41.739429473877	523.39404296875	25.003999710083	-0.19200000166893	25.1959991455078	4.44466686248779	16.6520004272461	16.6520004272461	3.95866680145264	1258	186	32	51.1853523254395	535	130	130	484
GW-9890	10.0563335418701	10.5166664123535	41.739429473877	523.39404296875	25.003999710083	-0.19200000166893	25.1959991455078	4.44466686248779	16.6520004272461	16.6520004272461	3.95866680145264	1258	186	32	51.1853523254395	535	130	130	484
GW-9891	10.0563335418701	10.5166664123535	41.739429473877	523.39404296875	25.003999710083	-0.19200000166893	25.1959991455078	4.44466686248779	16.6520004272461	16.6520004272461	3.95866680145264	1258	186	32	51.1853523254395	535	130	130	484
GW-9892	10.0563335418701	10.5166664123535	41.739429473877	523.39404296875	25.003999710083	-0.19200000166893	25.1959991455078	4.44466686248779	16.6520004272461	16.6520004272461	3.95866680145264	1258	186	32	51.1853523254395	535	130	130	484
GW-9893	10.0563335418701	10.5166664123535	41.739429473877	523.39404296875	25.003999710083	-0.19200000166893	25.1959991455078	4.44466686248779	16.6520004272461	16.6520004272461	3.95866680145264	1258	186	32	51.1853523254395	535	130	130	484
GW-9894	10.0563335418701	10.5166664123535	41.739429473877	523.39404296875	25.003999710083	-0.19200000166893	25.1959991455078	4.44466686248779	16.6520004272461	16.6520004272461	3.95866680145264	1258	186	32	51.1853523254395	535	130	130	484
GW-9895	10.0563335418701	10.5166664123535	41.739429473877	523.39404296875	25.003999710083	-0.19200000166893	25.1959991455078	4.44466686248779	16.6520004272461	16.6520004272461	3.95866680145264	1258	186	32	51.1853523254395	535	130	130	484
GW-9896	10.0563335418701	10.5166664123535	41.739429473877	523.39404296875	25.003999710083	-0.19200000166893	25.1959991455078	4.44466686248779	16.6520004272461	16.6520004272461	3.95866680145264	1258	186	32	51.1853523254395	535	130	130	484
GW-9898	10.0563335418701	10.5166664123535	41.739429473877	523.39404296875	25.003999710083	-0.19200000166893	25.1959991455078	4.44466686248779	16.6520004272461	16.6520004272461	3.95866680145264	1258	186	32	51.1853523254395	535	130	130	484
GW-9899	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9900	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9901	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9902	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9903	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9904	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9905	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9906	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9907	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9908	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9909	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9910	9.87916660308838	10.4809999465942	42.0788536071777	515.248657226562	24.7239990234375	-0.184000000357628	24.9079990386963	4.33333349227905	16.4039993286133	16.4039993286133	3.91333341598511	1284	187	36	47.455192565918	528	142	142	475
GW-9911	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
GW-9912	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
GW-9913	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
GW-9914	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
GW-9915	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
GW-9916	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
GW-9917	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
GW-9918	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
GW-9919	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
GW-9920	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
GW-9921	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
GW-9922	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.1639995574951	-0.136000007390976	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209	179	31	50.267391204834	509	126	126	459
BESC-1089	9.4355001449585	16.6030006408691	49.5552787780762	633.919189453125	29.42799949646	-4.07599973678589	33.5039978027344	2.84933352470398	17.4486656188965	17.4486656188965	2.34933352470398	1206	192	7	70.8693771362305	556	52	52	535
BESC-1018	12.5341663360596	14.6856670379639	47.5202789306641	608.826354980469	31.4559993743896	0.551999986171722	30.9039993286133	5.72533321380615	20.2066669464111	20.2066669464111	5.48533344268799	907	161	8	78.2558746337891	466	36	36	435
BESC-1019	12.4048328399658	14.5456666946411	47.5038108825684	602.908386230469	31.2360000610352	0.61599999666214	30.6200008392334	5.69133329391479	20.0066661834717	20.0093326568604	5.42399978637695	963	173	8	79.1009216308594	498	36	46	464
BESC-1020	12.2768335342407	14.3463335037231	47.3476333618164	598.392028808594	30.996000289917	0.695999979972839	30.3000011444092	5.61800003051758	19.8099994659424	19.8373336791992	5.33866691589355	1025	185	8	79.3347854614258	531	38	48	495
BESC-1021	12.2068338394165	14.1529998779297	46.9824714660645	597.142822265625	30.8120002746582	0.688000023365021	30.1240005493164	5.56866645812988	19.7046661376953	19.775333404541	5.29133367538452	1024	184	8	78.8067932128906	528	38	49	491
BESC-1022	12.2068338394165	14.1529998779297	46.9824714660645	597.142822265625	30.8120002746582	0.688000023365021	30.1240005493164	5.56866645812988	19.7046661376953	19.775333404541	5.29133367538452	1024	184	8	78.8067932128906	528	38	49	491
BESC-1023	12.3181667327881	14.2609996795654	46.8187789916992	606.995971679688	31.0599994659424	0.600000023841858	30.4599990844727	5.55866670608521	19.9353332519531	20.0046672821045	5.27666664123535	954	169	8	77.5206298828125	488	38	48	453
BESC-1024	11.6133337020874	13.8239994049072	47.4790496826172	567.883483886719	29.8120002746582	0.695999979972839	29.1160011291504	5.4520001411438	18.7726669311523	18.966667175293	5.20599985122681	1213	218	10	77.6173324584961	620	49	60	575
BESC-1025	11.7418336868286	13.6456670761108	46.9956855773926	571.268188476562	29.7999992370605	0.763999998569489	29.0359992980957	5.43333339691162	18.8653335571289	19.0593338012695	5.17266654968262	1172	211	9	77.9469528198242	600	46	57	557
BESC-1026	11.7418336868286	13.6456670761108	46.9956855773926	571.268188476562	29.7999992370605	0.763999998569489	29.0359992980957	5.43333339691162	18.8653335571289	19.0593338012695	5.17266654968262	1172	211	9	77.9469528198242	600	46	57	557
BESC-1027	11.7418336868286	13.6456670761108	46.9956855773926	571.268188476562	29.7999992370605	0.763999998569489	29.0359992980957	5.43333339691162	18.8653335571289	19.0593338012695	5.17266654968262	1172	211	9	77.9469528198242	600	46	57	557
BESC-1028	11.5954999923706	13.5450000762939	47.3270454406738	559.850830078125	29.4479999542236	0.828000009059906	28.6200008392334	5.4486665725708	18.5706672668457	18.775333404541	5.15799999237061	1232	222	9	78.2235946655273	631	47	58	586
BESC-1029	11.3548336029053	13.3683338165283	47.8808517456055	539.260681152344	28.8239994049072	0.903999984264374	27.9200000762939	5.56400012969971	18.1060009002686	18.3406658172607	5.23400020599365	1298	233	10	77.0514144897461	659	52	63	612
BESC-1030	11.3548336029053	13.3683338165283	47.8808517456055	539.260681152344	28.8239994049072	0.903999984264374	27.9200000762939	5.56400012969971	18.1060009002686	18.3406658172607	5.23400020599365	1298	233	10	77.0514144897461	659	52	63	612
BESC-1031	11.3548336029053	13.3683338165283	47.8808517456055	539.260681152344	28.8239994049072	0.903999984264374	27.9200000762939	5.56400012969971	18.1060009002686	18.3406658172607	5.23400020599365	1298	233	10	77.0514144897461	659	52	63	612
BESC-1032	12.2476663589478	14.6700000762939	47.7104225158691	610.9697265625	31.3239994049072	0.575999975204468	30.7479991912842	5.4433331489563	19.9599990844727	19.9773330688477	5.26266670227051	835	146	9	74.7523345947266	421	39	48	390
BESC-1033	11.6398334503174	14.4963331222534	48.0838966369629	591.500854492188	30.4680004119873	0.319999992847443	30.1480007171631	5.19733333587646	19.1526660919189	19.2333335876465	4.99200010299683	936	165	10	73.3978805541992	469	47	54	432
BESC-1034	11.9235000610352	14.5123338699341	47.2529754638672	613.142639160156	30.8959999084473	0.184000000357628	30.7119998931885	5.10200023651123	19.6599998474121	19.6760005950928	4.90333318710327	798	139	9	72.4908218383789	398	41	48	366
BESC-1035	12.1873331069946	14.7960004806519	46.8702507019043	633.286254882812	31.5319995880127	-0.0360000021755695	31.5679988861084	5.04866647720337	20.1593341827393	20.1593341827393	4.87333345413208	703	122	9	71.9509124755859	351	38	38	322
BESC-1036	11.7038335800171	15.0736665725708	47.5390014648438	621.285766601562	31.2840003967285	-0.42399999499321	31.7080001831055	4.84466648101807	19.5826663970947	19.6599998474121	4.70800018310547	803	139	10	70.2509841918945	396	46	52	361
BESC-1037	12.1336669921875	14.9086666107178	47.0126991271973	632.277954101562	31.6359996795654	-0.0760000050067902	31.7119998931885	5.06333351135254	20.1073341369629	20.156665802002	4.93266677856445	717	123	9	70.0916442871094	353	41	47	321
BESC-1038	12.2401666641235	14.8476667404175	46.7790374755859	638.102172851562	31.7479991912842	0.00799999944865704	31.7399997711182	5.09200000762939	20.275333404541	20.3339996337891	4.96733331680298	673	114	9	68.7890014648438	329	41	46	298
BESC-1150	11.3125	13.7849998474121	47.4886322021484	568.627136230469	29.4039993286133	0.376000016927719	29.0279998779297	5.09200000762939	18.5100002288818	18.6319999694824	4.8899998664856	1110	195	11	73.2551116943359	554	54	63	507
BESC-1151	11.4473333358765	13.760666847229	47.2355728149414	571.189880371094	29.503999710083	0.372000008821487	29.1319999694824	5.16466665267944	18.6439990997314	18.775333404541	4.94000005722046	1093	192	11	73.6840362548828	546	52	61	501
BESC-1152	11.4473333358765	13.760666847229	47.2355728149414	571.189880371094	29.503999710083	0.372000008821487	29.1319999694824	5.16466665267944	18.6439990997314	18.775333404541	4.94000005722046	1093	192	11	73.6840362548828	546	52	61	501
BESC-1153	11.3304996490479	13.7709999084473	47.6637115478516	562.822998046875	29.2880001068115	0.395999997854233	28.8920001983643	5.17600011825562	18.4580001831055	18.5473327636719	4.93866682052612	1097	190	11	71.9790267944336	542	55	63	495
BESC-1154	11.2503328323364	13.8173332214355	47.8970260620117	564.336669921875	29.2239990234375	0.376000016927719	28.8479995727539	5.08333301544189	18.4166660308838	18.4606666564941	4.85066652297974	1057	182	12	70.8593978881836	520	57	64	473
BESC-1155	11.0456666946411	13.7373332977295	48.0259170532227	555.786865234375	28.8999996185303	0.296000003814697	28.6040000915527	5.02733325958252	18.1100006103516	18.1979999542236	4.80200004577637	1145	196	13	70.0869369506836	559	62	71	507
BESC-1156	10.7869997024536	13.5733337402344	48.344970703125	541.638122558594	28.4479999542236	0.372000008821487	28.076000213623	5.03000020980835	17.699333190918	17.8239994049072	4.79533338546753	1263	215	14	69.5106353759766	613	69	78	557
BESC-1157	11.0456666946411	13.7373332977295	48.0259170532227	555.786865234375	28.8999996185303	0.296000003814697	28.6040000915527	5.02733325958252	18.1100006103516	18.1979999542236	4.80200004577637	1145	196	13	70.0869369506836	559	62	71	507
BESC-1059	9.97350025177002	16.3363342285156	47.8341903686523	667.072998046875	30.488000869751	-3.66400003433228	34.1520004272461	2.74399995803833	18.4726676940918	18.4726676940918	2.37266659736633	651	115	8	70.2313537597656	322	41	41	301
BESC-1060	6.88933324813843	14.1660003662109	47.5050277709961	583.917602539062	25.2280006408691	-4.59200000762939	29.8199996948242	1.28333330154419	14.1933336257935	14.6966667175293	0.689333379268646	1144	191	11	70.4289245605469	547	63	65	519
BESC-1061	8.04599952697754	14.9366664886475	47.5084838867188	614.264587402344	27.1959991455078	-4.24399995803833	31.439998626709	1.82466673851013	15.7666664123535	16.1100006103516	1.32200002670288	956	163	10	70.9685897827148	465	54	55	441
BESC-1062	9.97350025177002	16.3363342285156	47.8341903686523	667.072998046875	30.488000869751	-3.66400003433228	34.1520004272461	2.74399995803833	18.4726676940918	18.4726676940918	2.37266659736633	651	115	8	70.2313537597656	322	41	41	301
BESC-1063	9.97350025177002	16.3363342285156	47.8341903686523	667.072998046875	30.488000869751	-3.66400003433228	34.1520004272461	2.74399995803833	18.4726676940918	18.4726676940918	2.37266659736633	651	115	8	70.2313537597656	322	41	41	301
BESC-1064	9.54650020599365	16.1396675109863	47.8637809753418	657.940551757812	29.8199996948242	-3.89999985694885	33.7200012207031	2.53200006484985	17.9873332977295	17.9873332977295	2.11266684532166	723	124	8	70.1302642822266	353	43	43	333
BESC-1065	9.54650020599365	16.1396675109863	47.8637809753418	657.940551757812	29.8199996948242	-3.89999985694885	33.7200012207031	2.53200006484985	17.9873332977295	17.9873332977295	2.11266684532166	723	124	8	70.1302642822266	353	43	43	333
BESC-1066	9.54650020599365	16.1396675109863	47.8637809753418	657.940551757812	29.8199996948242	-3.89999985694885	33.7200012207031	2.53200006484985	17.9873332977295	17.9873332977295	2.11266684532166	723	124	8	70.1302642822266	353	43	43	333
BESC-1067	9.2098331451416	16.0503330230713	47.4581108093262	661.806091308594	29.492000579834	-4.32800006866455	33.8199996948242	2.17733335494995	17.6959991455078	17.6959991455078	1.71200001239777	764	129	9	69.8957061767578	370	46	46	352
BESC-1068	9.2098331451416	16.0503330230713	47.4581108093262	661.806091308594	29.492000579834	-4.32800006866455	33.8199996948242	2.17733335494995	17.6959991455078	17.6959991455078	1.71200001239777	764	129	9	69.8957061767578	370	46	46	352
BESC-1010	11.5129995346069	11.6859998703003	43.4165573120117	538.83447265625	27.8719997406006	0.955999970436096	26.9160003662109	5.69999980926514	18.0666656494141	18.4426670074463	5.1473331451416	1392	242	14	71.072509765625	686	78	83	628
BESC-1011	11.3835000991821	11.8103332519531	43.6063117980957	532.489624023438	27.8920001983643	0.807999968528748	27.0839996337891	5.67000007629395	17.8560009002686	18.2306671142578	5.06066656112671	1441	250	15	70.969970703125	709	81	86	651
BESC-1012	11.6201667785645	12.1616668701172	44.613597869873	537.271362304688	28.2919998168945	1.03200006484985	27.2600002288818	5.84333324432373	18.2233333587646	18.5786666870117	5.35533332824707	1328	230	14	70.7955474853516	657	78	83	595
BESC-1015	10.8356666564941	9.59933376312256	47.120231628418	402.455139160156	22.7600002288818	2.38800001144409	20.3719997406006	6.61800003051758	15.474666595459	16.0553340911865	6.12133312225342	2011	335	21	68.7014465332031	953	113	119	895
BESC-1016	11.0526666641235	10.0319995880127	46.2901458740234	429.101501464844	23.8439998626709	2.17199993133545	21.6720008850098	6.49599981307983	16.0639991760254	16.5833339691162	5.96400022506714	1908	322	19	69.5735778808594	912	104	111	856
BESC-331	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-332	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-333	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-334	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-335	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-336	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-337	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-338	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-339	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-340	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-341	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-342	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-343	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-344	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-345	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-346	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-347	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-348	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-349	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-350	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-351	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-352	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-353	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-354	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-355	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-356	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-357	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-358	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-359	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
BESC-360	9.4156665802002	8.94533348083496	39.2339172363281	502.046997070312	22.7040004730225	-0.0959999933838844	22.8000011444092	3.94333338737488	15.5620002746582	15.6946668624878	3.50800013542175	1381	203	45	46.1973571777344	568	161	166	496
