Geno	Mean_Temp	Diurinal_Range	Isothermality	Temp_Seasonality	Max_Temp	Min_Temp	Temp_Range	Temp_Wettest_Quarter	Temp_Driest_Quarter	Temp_Warmest_Quarter	Temp_Coldest_Quarter	Precipitation	Precip._Wettest_Month	Precip._Driest_Month	Precip_Seasonality	Precip_Wettest_Quarter	Precip_Driest_Quarter	Precip_Warmest_Quarter	Precip_Coldest_Quarter	Full_class
GW-9919	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.163999557495103	-0.13600000739097598	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209.0	179.0	31.0	50.267391204834006	509.0	126.0	126.0	459.0	nearNorth
GW-9920	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.163999557495103	-0.13600000739097598	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209.0	179.0	31.0	50.267391204834006	509.0	126.0	126.0	459.0	nearNorth
GW-9921	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.163999557495103	-0.13600000739097598	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209.0	179.0	31.0	50.267391204834006	509.0	126.0	126.0	459.0	nearNorth
GW-9922	10.1963329315186	10.6526670455933	42.1054039001465	525.867614746094	25.163999557495103	-0.13600000739097598	25.2999992370605	4.52799987792969	16.8066673278809	16.8066673278809	4.05933332443237	1209.0	179.0	31.0	50.267391204834006	509.0	126.0	126.0	459.0	nearNorth
GW-9947	8.421999931335451	11.1960000991821	41.0771942138672	576.333984375	24.847999572753896	-2.40799999237061	27.2560005187988	2.1986665725708003	15.569333076477099	15.626666069030799	1.63933336734772	2056.0	342.0	28.0	66.7695846557617	988.0	140.0	156.0	923.0	Columbia
GW-9948	8.421999931335451	11.1960000991821	41.0771942138672	576.333984375	24.847999572753896	-2.40799999237061	27.2560005187988	2.1986665725708003	15.569333076477099	15.626666069030799	1.63933336734772	2056.0	342.0	28.0	66.7695846557617	988.0	140.0	156.0	923.0	Columbia
GW-9950	8.421999931335451	11.1960000991821	41.0771942138672	576.333984375	24.847999572753896	-2.40799999237061	27.2560005187988	2.1986665725708003	15.569333076477099	15.626666069030799	1.63933336734772	2056.0	342.0	28.0	66.7695846557617	988.0	140.0	156.0	923.0	Columbia
GW-9951	8.421999931335451	11.1960000991821	41.0771942138672	576.333984375	24.847999572753896	-2.40799999237061	27.2560005187988	2.1986665725708003	15.569333076477099	15.626666069030799	1.63933336734772	2056.0	342.0	28.0	66.7695846557617	988.0	140.0	156.0	923.0	Columbia
GW-9952	8.421999931335451	11.1960000991821	41.0771942138672	576.333984375	24.847999572753896	-2.40799999237061	27.2560005187988	2.1986665725708003	15.569333076477099	15.626666069030799	1.63933336734772	2056.0	342.0	28.0	66.7695846557617	988.0	140.0	156.0	923.0	Columbia
GW-9953	10.5144996643066	10.2156667709351	45.2180709838867	467.993743896484	23.6399993896484	1.04799997806549	22.591999053955103	5.44000005722046	16.1206665039062	16.463333129882802	4.96866655349731	1835.0	292.0	30.0	62.2996711730957	844.0	136.0	153.0	791.0	Columbia
GW-9954	10.5144996643066	10.2156667709351	45.2180709838867	467.993743896484	23.6399993896484	1.04799997806549	22.591999053955103	5.44000005722046	16.1206665039062	16.463333129882802	4.96866655349731	1835.0	292.0	30.0	62.2996711730957	844.0	136.0	153.0	791.0	Columbia
GW-9955	10.5144996643066	10.2156667709351	45.2180709838867	467.993743896484	23.6399993896484	1.04799997806549	22.591999053955103	5.44000005722046	16.1206665039062	16.463333129882802	4.96866655349731	1835.0	292.0	30.0	62.2996711730957	844.0	136.0	153.0	791.0	Columbia
GW-9956	10.5144996643066	10.2156667709351	45.2180709838867	467.993743896484	23.6399993896484	1.04799997806549	22.591999053955103	5.44000005722046	16.1206665039062	16.463333129882802	4.96866655349731	1835.0	292.0	30.0	62.2996711730957	844.0	136.0	153.0	791.0	Columbia
GW-9957	10.5144996643066	10.2156667709351	45.2180709838867	467.993743896484	23.6399993896484	1.04799997806549	22.591999053955103	5.44000005722046	16.1206665039062	16.463333129882802	4.96866655349731	1835.0	292.0	30.0	62.2996711730957	844.0	136.0	153.0	791.0	Columbia
GW-9958	10.5144996643066	10.2156667709351	45.2180709838867	467.993743896484	23.6399993896484	1.04799997806549	22.591999053955103	5.44000005722046	16.1206665039062	16.463333129882802	4.96866655349731	1835.0	292.0	30.0	62.2996711730957	844.0	136.0	153.0	791.0	Columbia
GW-9959	7.72849988937378	10.9770002365112	38.705924987793004	605.590026855469	24.7999992370605	-3.5599999427795397	28.359998703002898	1.23466670513153	15.126666069030799	15.4093332290649	0.563333332538605	2094.0	347.0	28.0	66.44137573242189	1001.0	142.0	156.0	939.0	Columbia
GW-9960	7.72849988937378	10.9770002365112	38.705924987793004	605.590026855469	24.7999992370605	-3.5599999427795397	28.359998703002898	1.23466670513153	15.126666069030799	15.4093332290649	0.563333332538605	2094.0	347.0	28.0	66.44137573242189	1001.0	142.0	156.0	939.0	Columbia
GW-9961	7.72849988937378	10.9770002365112	38.705924987793004	605.590026855469	24.7999992370605	-3.5599999427795397	28.359998703002898	1.23466670513153	15.126666069030799	15.4093332290649	0.563333332538605	2094.0	347.0	28.0	66.44137573242189	1001.0	142.0	156.0	939.0	Columbia
GW-9962	7.72849988937378	10.9770002365112	38.705924987793004	605.590026855469	24.7999992370605	-3.5599999427795397	28.359998703002898	1.23466670513153	15.126666069030799	15.4093332290649	0.563333332538605	2094.0	347.0	28.0	66.44137573242189	1001.0	142.0	156.0	939.0	Columbia
GW-9963	7.72849988937378	10.9770002365112	38.705924987793004	605.590026855469	24.7999992370605	-3.5599999427795397	28.359998703002898	1.23466670513153	15.126666069030799	15.4093332290649	0.563333332538605	2094.0	347.0	28.0	66.44137573242189	1001.0	142.0	156.0	939.0	Columbia
GW-9964	7.72849988937378	10.9770002365112	38.705924987793004	605.590026855469	24.7999992370605	-3.5599999427795397	28.359998703002898	1.23466670513153	15.126666069030799	15.4093332290649	0.563333332538605	2094.0	347.0	28.0	66.44137573242189	1001.0	142.0	156.0	939.0	Columbia
GW-9965	10.940333366394	10.981333732605	43.5628890991211	519.779052734375	25.6960010528564	0.48800000548362704	25.2080001831055	5.16266679763794	17.2573337554932	17.3673343658447	4.68400001525879	1299.0	208.0	23.0	60.38557434082029	596.0	105.0	111.0	551.0	Columbia
GW-9966	10.940333366394	10.981333732605	43.5628890991211	519.779052734375	25.6960010528564	0.48800000548362704	25.2080001831055	5.16266679763794	17.2573337554932	17.3673343658447	4.68400001525879	1299.0	208.0	23.0	60.38557434082029	596.0	105.0	111.0	551.0	Columbia
GW-9967	10.940333366394	10.981333732605	43.5628890991211	519.779052734375	25.6960010528564	0.48800000548362704	25.2080001831055	5.16266679763794	17.2573337554932	17.3673343658447	4.68400001525879	1299.0	208.0	23.0	60.38557434082029	596.0	105.0	111.0	551.0	Columbia
GW-9968	10.940333366394	10.981333732605	43.5628890991211	519.779052734375	25.6960010528564	0.48800000548362704	25.2080001831055	5.16266679763794	17.2573337554932	17.3673343658447	4.68400001525879	1299.0	208.0	23.0	60.38557434082029	596.0	105.0	111.0	551.0	Columbia
GW-9969	10.940333366394	10.981333732605	43.5628890991211	519.779052734375	25.6960010528564	0.48800000548362704	25.2080001831055	5.16266679763794	17.2573337554932	17.3673343658447	4.68400001525879	1299.0	208.0	23.0	60.38557434082029	596.0	105.0	111.0	551.0	Columbia
GW-9970	10.940333366394	10.981333732605	43.5628890991211	519.779052734375	25.6960010528564	0.48800000548362704	25.2080001831055	5.16266679763794	17.2573337554932	17.3673343658447	4.68400001525879	1299.0	208.0	23.0	60.38557434082029	596.0	105.0	111.0	551.0	Columbia
GW-9971	10.940333366394	10.981333732605	43.5628890991211	519.779052734375	25.6960010528564	0.48800000548362704	25.2080001831055	5.16266679763794	17.2573337554932	17.3673343658447	4.68400001525879	1299.0	208.0	23.0	60.38557434082029	596.0	105.0	111.0	551.0	Columbia
HARA-26-1	7.32299995422363	8.811333656311039	31.36598777771	694.5945434570309	23.260000228881804	-4.8319997787475595	28.091999053955103	-0.48533323407173207	15.836667060852099	15.836667060852099	-1.1226665973663301	1370.0	220.0	46.0	54.502902984619105	604.0	152.0	152.0	508.0	farNorth
HARA-26-2	7.32299995422363	8.811333656311039	31.36598777771	694.5945434570309	23.260000228881804	-4.8319997787475595	28.091999053955103	-0.48533323407173207	15.836667060852099	15.836667060852099	-1.1226665973663301	1370.0	220.0	46.0	54.502902984619105	604.0	152.0	152.0	508.0	farNorth
HARB-26-1	7.41166687011719	8.4913330078125	30.747875213623	687.739379882812	23.111999511718803	-4.5040001869201705	27.6159992218018	-0.33666670322418196	15.828000068664599	15.828000068664599	-0.9580000638961791	1517.0	247.0	49.0	55.6985282897949	675.0	161.0	161.0	567.0	farNorth
HARB-26-2	7.41166687011719	8.4913330078125	30.747875213623	687.739379882812	23.111999511718803	-4.5040001869201705	27.6159992218018	-0.33666670322418196	15.828000068664599	15.828000068664599	-0.9580000638961791	1517.0	247.0	49.0	55.6985282897949	675.0	161.0	161.0	567.0	farNorth
HARB-26-3	7.41166687011719	8.4913330078125	30.747875213623	687.739379882812	23.111999511718803	-4.5040001869201705	27.6159992218018	-0.33666670322418196	15.828000068664599	15.828000068664599	-0.9580000638961791	1517.0	247.0	49.0	55.6985282897949	675.0	161.0	161.0	567.0	farNorth
HARB-26-4	7.41166687011719	8.4913330078125	30.747875213623	687.739379882812	23.111999511718803	-4.5040001869201705	27.6159992218018	-0.33666670322418196	15.828000068664599	15.828000068664599	-0.9580000638961791	1517.0	247.0	49.0	55.6985282897949	675.0	161.0	161.0	567.0	farNorth
HARB-26-5	7.41166687011719	8.4913330078125	30.747875213623	687.739379882812	23.111999511718803	-4.5040001869201705	27.6159992218018	-0.33666670322418196	15.828000068664599	15.828000068664599	-0.9580000638961791	1517.0	247.0	49.0	55.6985282897949	675.0	161.0	161.0	567.0	farNorth
HARC-26-1	8.44883346557617	8.00766658782959	30.094957351684602	658.360412597656	23.6200008392334	-2.98799991607666	26.6080017089844	1.0613334178924598	16.4326667785645	16.4326667785645	0.406666666269302	1757.0	277.0	55.0	53.0765914916992	761.0	184.0	184.0	650.0	farNorth
HARC-26-2	8.44883346557617	8.00766658782959	30.094957351684602	658.360412597656	23.6200008392334	-2.98799991607666	26.6080017089844	1.0613334178924598	16.4326667785645	16.4326667785645	0.406666666269302	1757.0	277.0	55.0	53.0765914916992	761.0	184.0	184.0	650.0	farNorth
HARC-26-3	8.44883346557617	8.00766658782959	30.094957351684602	658.360412597656	23.6200008392334	-2.98799991607666	26.6080017089844	1.0613334178924598	16.4326667785645	16.4326667785645	0.406666666269302	1757.0	277.0	55.0	53.0765914916992	761.0	184.0	184.0	650.0	farNorth
HARC-26-4	8.44883346557617	8.00766658782959	30.094957351684602	658.360412597656	23.6200008392334	-2.98799991607666	26.6080017089844	1.0613334178924598	16.4326667785645	16.4326667785645	0.406666666269302	1757.0	277.0	55.0	53.0765914916992	761.0	184.0	184.0	650.0	farNorth
HARC-26-5	8.44883346557617	8.00766658782959	30.094957351684602	658.360412597656	23.6200008392334	-2.98799991607666	26.6080017089844	1.0613334178924598	16.4326667785645	16.4326667785645	0.406666666269302	1757.0	277.0	55.0	53.0765914916992	761.0	184.0	184.0	650.0	farNorth
HIRD-12-2	4.79116678237915	7.60300016403198	28.8999538421631	665.7401123046881	19.07200050354	-7.23600006103516	26.3080005645752	0.8299999833106991	10.977999687194801	12.999333381652802	-3.27800011634827	1921.0	279.0	66.0	51.138423919677706	800.0	214.0	223.0	673.0	farNorth
HOMA-21-1	7.814087390899661	8.29722213745117	32.0532875061035	656.450622558594	22.185714721679698	-3.70000004768372	25.8857154846191	3.2801587581634504	15.444444656372099	15.7730159759521	-0.245238110423088	1173.0	174.0	49.0	44.6220359802246	470.0	162.0	164.0	377.0	farNorth
HOMA-21-2	7.814087390899661	8.29722213745117	32.0532875061035	656.450622558594	22.185714721679698	-3.70000004768372	25.8857154846191	3.2801587581634504	15.444444656372099	15.7730159759521	-0.245238110423088	1173.0	174.0	49.0	44.6220359802246	470.0	162.0	164.0	377.0	farNorth
HOMA-21-4	7.814087390899661	8.29722213745117	32.0532875061035	656.450622558594	22.185714721679698	-3.70000004768372	25.8857154846191	3.2801587581634504	15.444444656372099	15.7730159759521	-0.245238110423088	1173.0	174.0	49.0	44.6220359802246	470.0	162.0	164.0	377.0	farNorth
HOMA-21-5	7.814087390899661	8.29722213745117	32.0532875061035	656.450622558594	22.185714721679698	-3.70000004768372	25.8857154846191	3.2801587581634504	15.444444656372099	15.7730159759521	-0.245238110423088	1173.0	174.0	49.0	44.6220359802246	470.0	162.0	164.0	377.0	farNorth
HOMB-21-2	6.76416683197021	8.43233394622803	31.82493019104	669.323669433594	21.604000091552702	-4.89200019836426	26.496000289917003	2.20933318138123	14.6453332901001	14.845333099365199	-1.4460000991821298	1142.0	171.0	49.0	44.8267478942871	458.0	158.0	162.0	368.0	farNorth
HOMB-21-3	6.76416683197021	8.43233394622803	31.82493019104	669.323669433594	21.604000091552702	-4.89200019836426	26.496000289917003	2.20933318138123	14.6453332901001	14.845333099365199	-1.4460000991821298	1142.0	171.0	49.0	44.8267478942871	458.0	158.0	162.0	368.0	farNorth
HOMB-21-4	6.76416683197021	8.43233394622803	31.82493019104	669.323669433594	21.604000091552702	-4.89200019836426	26.496000289917003	2.20933318138123	14.6453332901001	14.845333099365199	-1.4460000991821298	1142.0	171.0	49.0	44.8267478942871	458.0	158.0	162.0	368.0	farNorth
HOMC-21-1	5.1203331947326705	10.5019998550415	35.4941177368164	703.4570922851559	21.475999832153303	-8.11200046539307	29.5880012512207	0.364000052213669	13.3979997634888	13.682000160217301	-3.3933334350585898	812.0	121.0	40.0	43.602443695068395	326.0	125.0	130.0	247.0	farNorth
HOMC-21-2	5.1203331947326705	10.5019998550415	35.4941177368164	703.4570922851559	21.475999832153303	-8.11200046539307	29.5880012512207	0.364000052213669	13.3979997634888	13.682000160217301	-3.3933334350585898	812.0	121.0	40.0	43.602443695068395	326.0	125.0	130.0	247.0	farNorth
HOMC-21-3	5.1203331947326705	10.5019998550415	35.4941177368164	703.4570922851559	21.475999832153303	-8.11200046539307	29.5880012512207	0.364000052213669	13.3979997634888	13.682000160217301	-3.3933334350585898	812.0	121.0	40.0	43.602443695068395	326.0	125.0	130.0	247.0	farNorth
HOMC-21-4	5.1203331947326705	10.5019998550415	35.4941177368164	703.4570922851559	21.475999832153303	-8.11200046539307	29.5880012512207	0.364000052213669	13.3979997634888	13.682000160217301	-3.3933334350585898	812.0	121.0	40.0	43.602443695068395	326.0	125.0	130.0	247.0	farNorth
HOMC-21-5	5.1203331947326705	10.5019998550415	35.4941177368164	703.4570922851559	21.475999832153303	-8.11200046539307	29.5880012512207	0.364000052213669	13.3979997634888	13.682000160217301	-3.3933334350585898	812.0	121.0	40.0	43.602443695068395	326.0	125.0	130.0	247.0	farNorth
HOMD-21-1	1.4196667671203602	11.9593334197998	38.598415374755895	691.9133911132809	18.496000289917	-12.487999916076697	30.984001159668	-3.06266665458679	9.8633337020874	9.9913330078125	-6.630000114440921	752.0	100.0	40.0	32.170787811279304	272.0	136.0	155.0	223.0	farNorth
HOMD-21-2	1.4196667671203602	11.9593334197998	38.598415374755895	691.9133911132809	18.496000289917	-12.487999916076697	30.984001159668	-3.06266665458679	9.8633337020874	9.9913330078125	-6.630000114440921	752.0	100.0	40.0	32.170787811279304	272.0	136.0	155.0	223.0	farNorth
HOMD-21-3	1.4196667671203602	11.9593334197998	38.598415374755895	691.9133911132809	18.496000289917	-12.487999916076697	30.984001159668	-3.06266665458679	9.8633337020874	9.9913330078125	-6.630000114440921	752.0	100.0	40.0	32.170787811279304	272.0	136.0	155.0	223.0	farNorth
HOMD-21-4	1.4196667671203602	11.9593334197998	38.598415374755895	691.9133911132809	18.496000289917	-12.487999916076697	30.984001159668	-3.06266665458679	9.8633337020874	9.9913330078125	-6.630000114440921	752.0	100.0	40.0	32.170787811279304	272.0	136.0	155.0	223.0	farNorth
HOPF-27-1	8.82266712188721	8.682666778564451	30.482608795166	688.640014648438	24.9360008239746	-3.54800009727478	28.484001159668	1.0053334236145	17.1613330841064	17.1613330841064	0.328000009059906	1587.0	242.0	45.0	52.4402847290039	685.0	165.0	165.0	602.0	farNorth
HOPF-27-3	8.82266712188721	8.682666778564451	30.482608795166	688.640014648438	24.9360008239746	-3.54800009727478	28.484001159668	1.0053334236145	17.1613330841064	17.1613330841064	0.328000009059906	1587.0	242.0	45.0	52.4402847290039	685.0	165.0	165.0	602.0	farNorth
HOPF-27-5	8.82266712188721	8.682666778564451	30.482608795166	688.640014648438	24.9360008239746	-3.54800009727478	28.484001159668	1.0053334236145	17.1613330841064	17.1613330841064	0.328000009059906	1587.0	242.0	45.0	52.4402847290039	685.0	165.0	165.0	602.0	farNorth
HOPG-27-1	6.95416688919067	8.89299964904785	32.4325294494629	651.3533935546881	22.5480003356934	-4.87199974060059	27.4200000762939	-0.340666592121124	14.878666877746598	14.9186668395996	-0.859333336353302	1486.0	231.0	51.0	48.044460296630895	621.0	182.0	183.0	527.0	farNorth
HOPG-27-3	6.95416688919067	8.89299964904785	32.4325294494629	651.3533935546881	22.5480003356934	-4.87199974060059	27.4200000762939	-0.340666592121124	14.878666877746598	14.9186668395996	-0.859333336353302	1486.0	231.0	51.0	48.044460296630895	621.0	182.0	183.0	527.0	farNorth
HOPG-27-5	6.95416688919067	8.89299964904785	32.4325294494629	651.3533935546881	22.5480003356934	-4.87199974060059	27.4200000762939	-0.340666592121124	14.878666877746598	14.9186668395996	-0.859333336353302	1486.0	231.0	51.0	48.044460296630895	621.0	182.0	183.0	527.0	farNorth
HRSO-27-1	9.69814777374268	8.049074172973631	32.4777679443359	593.722839355469	23.8944454193115	-0.8888888955116271	24.783334732055696	3.0666666030883802	16.9462966918945	16.9462966918945	2.5379629135131805	1774.0	277.0	60.0	48.7125930786133	743.0	208.0	208.0	630.0	farNorth
HRSO-27-2	9.69814777374268	8.049074172973631	32.4777679443359	593.722839355469	23.8944454193115	-0.8888888955116271	24.783334732055696	3.0666666030883802	16.9462966918945	16.9462966918945	2.5379629135131805	1774.0	277.0	60.0	48.7125930786133	743.0	208.0	208.0	630.0	farNorth
HRSO-27-3	9.69814777374268	8.049074172973631	32.4777679443359	593.722839355469	23.8944454193115	-0.8888888955116271	24.783334732055696	3.0666666030883802	16.9462966918945	16.9462966918945	2.5379629135131805	1774.0	277.0	60.0	48.7125930786133	743.0	208.0	208.0	630.0	farNorth
HRSO-27-4	9.69814777374268	8.049074172973631	32.4777679443359	593.722839355469	23.8944454193115	-0.8888888955116271	24.783334732055696	3.0666666030883802	16.9462966918945	16.9462966918945	2.5379629135131805	1774.0	277.0	60.0	48.7125930786133	743.0	208.0	208.0	630.0	farNorth
HRSO-27-5	9.69814777374268	8.049074172973631	32.4777679443359	593.722839355469	23.8944454193115	-0.8888888955116271	24.783334732055696	3.0666666030883802	16.9462966918945	16.9462966918945	2.5379629135131805	1774.0	277.0	60.0	48.7125930786133	743.0	208.0	208.0	630.0	farNorth
HRSP-27-1	9.73589706420898	8.31666660308838	33.2053642272949	589.894836425781	23.984615325927702	-1.06153845787048	25.0461540222168	3.12948703765869	16.934616088867198	16.934616088867198	2.63461542129517	1719.0	267.0	58.0	48.2416381835938	716.0	205.0	205.0	605.0	farNorth
HRSP-27-4	9.73589706420898	8.31666660308838	33.2053642272949	589.894836425781	23.984615325927702	-1.06153845787048	25.0461540222168	3.12948703765869	16.934616088867198	16.934616088867198	2.63461542129517	1719.0	267.0	58.0	48.2416381835938	716.0	205.0	205.0	605.0	farNorth
HRSP-27-5	9.73589706420898	8.31666660308838	33.2053642272949	589.894836425781	23.984615325927702	-1.06153845787048	25.0461540222168	3.12948703765869	16.934616088867198	16.934616088867198	2.63461542129517	1719.0	267.0	58.0	48.2416381835938	716.0	205.0	205.0	605.0	farNorth
KLNA-20-3	7.071499824523929	8.583666801452638	34.8193511962891	595.322814941406	20.695999145507802	-3.9560000896453897	24.6519985198975	3.0720000267028795	14.033332824707001	14.314666748046902	-0.19333337247371699	1278.0	198.0	48.0	49.29594421386721	527.0	163.0	167.0	426.0	farNorth
KLNA-20-4	7.071499824523929	8.583666801452638	34.8193511962891	595.322814941406	20.695999145507802	-3.9560000896453897	24.6519985198975	3.0720000267028795	14.033332824707001	14.314666748046902	-0.19333337247371699	1278.0	198.0	48.0	49.29594421386721	527.0	163.0	167.0	426.0	farNorth
KLNA-20-5	7.071499824523929	8.583666801452638	34.8193511962891	595.322814941406	20.695999145507802	-3.9560000896453897	24.6519985198975	3.0720000267028795	14.033332824707001	14.314666748046902	-0.19333337247371699	1278.0	198.0	48.0	49.29594421386721	527.0	163.0	167.0	426.0	farNorth
KLNB-20-2	5.31416654586792	9.087666511535641	34.990245819091804	621.917724609375	19.6840000152588	-6.28800010681152	25.972000122070302	1.29666650295258	12.814666748046902	12.814666748046902	-2.28933334350586	1192.0	182.0	47.0	48.084049224853494	492.0	160.0	160.0	390.0	farNorth
KLNB-20-3	5.31416654586792	9.087666511535641	34.990245819091804	621.917724609375	19.6840000152588	-6.28800010681152	25.972000122070302	1.29666650295258	12.814666748046902	12.814666748046902	-2.28933334350586	1192.0	182.0	47.0	48.084049224853494	492.0	160.0	160.0	390.0	farNorth
KLNC-20-2	3.58216667175293	10.7083330154419	36.798397064209	677.8428955078119	19.6040000915527	-9.49600028991699	29.100000381469698	-0.886000096797943	11.6606664657593	11.8573331832886	-4.606666564941411	842.0	129.0	41.0	45.830108642578104	344.0	131.0	132.0	268.0	farNorth
KLND-20-1	2.8793332576751696	11.3493337631226	37.947483062744105	683.315124511719	19.3199996948242	-10.5880002975464	29.908000946044897	-1.6313333511352501	11.076000213622999	11.21399974823	-5.3406667709350595	790.0	117.0	40.0	42.616935729980504	316.0	130.0	133.0	242.0	farNorth
KLND-20-2	2.8793332576751696	11.3493337631226	37.947483062744105	683.315124511719	19.3199996948242	-10.5880002975464	29.908000946044897	-1.6313333511352501	11.076000213622999	11.21399974823	-5.3406667709350595	790.0	117.0	40.0	42.616935729980504	316.0	130.0	133.0	242.0	farNorth
KLND-20-3	2.8793332576751696	11.3493337631226	37.947483062744105	683.315124511719	19.3199996948242	-10.5880002975464	29.908000946044897	-1.6313333511352501	11.076000213622999	11.21399974823	-5.3406667709350595	790.0	117.0	40.0	42.616935729980504	316.0	130.0	133.0	242.0	farNorth
KLND-20-5	2.8793332576751696	11.3493337631226	37.947483062744105	683.315124511719	19.3199996948242	-10.5880002975464	29.908000946044897	-1.6313333511352501	11.076000213622999	11.21399974823	-5.3406667709350595	790.0	117.0	40.0	42.616935729980504	316.0	130.0	133.0	242.0	farNorth
KLNE-20-3	4.7070002555847195	11.1640005111694	36.5744972229004	718.483642578125	21.304000854492198	-9.22000026702881	30.524002075195302	-0.12200003862381	13.439333915710401	13.439333915710401	-4.12666654586792	726.0	115.0	35.0	47.540283203125	303.0	113.0	113.0	228.0	farNorth
KLNE-20-4	4.7070002555847195	11.1640005111694	36.5744972229004	718.483642578125	21.304000854492198	-9.22000026702881	30.524002075195302	-0.12200003862381	13.439333915710401	13.439333915710401	-4.12666654586792	726.0	115.0	35.0	47.540283203125	303.0	113.0	113.0	228.0	farNorth
KLNE-20-5	4.7070002555847195	11.1640005111694	36.5744972229004	718.483642578125	21.304000854492198	-9.22000026702881	30.524002075195302	-0.12200003862381	13.439333915710401	13.439333915710401	-4.12666654586792	726.0	115.0	35.0	47.540283203125	303.0	113.0	113.0	228.0	farNorth
KLNG-20-1	5.31416654586792	9.087666511535641	34.990245819091804	621.917724609375	19.6840000152588	-6.28800010681152	25.972000122070302	1.29666650295258	12.814666748046902	12.814666748046902	-2.28933334350586	1192.0	182.0	47.0	48.084049224853494	492.0	160.0	160.0	390.0	farNorth
KLNG-20-2	5.31416654586792	9.087666511535641	34.990245819091804	621.917724609375	19.6840000152588	-6.28800010681152	25.972000122070302	1.29666650295258	12.814666748046902	12.814666748046902	-2.28933334350586	1192.0	182.0	47.0	48.084049224853494	492.0	160.0	160.0	390.0	farNorth
KLNG-20-3	5.31416654586792	9.087666511535641	34.990245819091804	621.917724609375	19.6840000152588	-6.28800010681152	25.972000122070302	1.29666650295258	12.814666748046902	12.814666748046902	-2.28933334350586	1192.0	182.0	47.0	48.084049224853494	492.0	160.0	160.0	390.0	farNorth
KLNG-20-4	5.31416654586792	9.087666511535641	34.990245819091804	621.917724609375	19.6840000152588	-6.28800010681152	25.972000122070302	1.29666650295258	12.814666748046902	12.814666748046902	-2.28933334350586	1192.0	182.0	47.0	48.084049224853494	492.0	160.0	160.0	390.0	farNorth
KLNG-20-5	5.31416654586792	9.087666511535641	34.990245819091804	621.917724609375	19.6840000152588	-6.28800010681152	25.972000122070302	1.29666650295258	12.814666748046902	12.814666748046902	-2.28933334350586	1192.0	182.0	47.0	48.084049224853494	492.0	160.0	160.0	390.0	farNorth
KLNG-20-6	5.31416654586792	9.087666511535641	34.990245819091804	621.917724609375	19.6840000152588	-6.28800010681152	25.972000122070302	1.29666650295258	12.814666748046902	12.814666748046902	-2.28933334350586	1192.0	182.0	47.0	48.084049224853494	492.0	160.0	160.0	390.0	farNorth
KLNG-20-7	5.31416654586792	9.087666511535641	34.990245819091804	621.917724609375	19.6840000152588	-6.28800010681152	25.972000122070302	1.29666650295258	12.814666748046902	12.814666748046902	-2.28933334350586	1192.0	182.0	47.0	48.084049224853494	492.0	160.0	160.0	390.0	farNorth
KTMA-12-1	5.81166648864746	7.68333339691162	28.7420806884766	682.434509277344	20.2000007629395	-6.53200006484985	26.732000350952102	1.59599995613098	12.3166666030884	14.2133331298828	-2.5499999523162797	1714.0	252.0	60.0	52.5644721984863	722.0	187.0	198.0	609.0	farNorth
KTMA-12-2	5.81166648864746	7.68333339691162	28.7420806884766	682.434509277344	20.2000007629395	-6.53200006484985	26.732000350952102	1.59599995613098	12.3166666030884	14.2133331298828	-2.5499999523162797	1714.0	252.0	60.0	52.5644721984863	722.0	187.0	198.0	609.0	farNorth
KTMA-12-3	5.81166648864746	7.68333339691162	28.7420806884766	682.434509277344	20.2000007629395	-6.53200006484985	26.732000350952102	1.59599995613098	12.3166666030884	14.2133331298828	-2.5499999523162797	1714.0	252.0	60.0	52.5644721984863	722.0	187.0	198.0	609.0	farNorth
KTMA-12-4	5.81166648864746	7.68333339691162	28.7420806884766	682.434509277344	20.2000007629395	-6.53200006484985	26.732000350952102	1.59599995613098	12.3166666030884	14.2133331298828	-2.5499999523162797	1714.0	252.0	60.0	52.5644721984863	722.0	187.0	198.0	609.0	farNorth
KTMB-12-1	6.75766658782959	7.51399993896484	28.033128738403303	691.4328002929691	21.1439990997314	-5.65999984741211	26.8039989471436	2.4886665344238303	13.3299999237061	15.2019996643066	-1.83733332157135	1930.0	286.0	60.0	54.2163619995117	823.0	198.0	207.0	685.0	farNorth
KTMB-12-3	6.75766658782959	7.51399993896484	28.033128738403303	691.4328002929691	21.1439990997314	-5.65999984741211	26.8039989471436	2.4886665344238303	13.3299999237061	15.2019996643066	-1.83733332157135	1930.0	286.0	60.0	54.2163619995117	823.0	198.0	207.0	685.0	farNorth
KTMC-12-1	6.96666669845581	7.28999996185303	27.622007369995103	685.3189697265619	21.247999191284197	-5.14400005340576	26.3919982910156	2.7093334197998	13.4286670684814	15.3746662139893	-1.4873332977294902	2334.0	343.0	64.0	55.141475677490206	997.0	226.0	231.0	830.0	farNorth
