Geno	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32
BESC-1019	-0.066943904324226	0.0153259194360308	-0.0262913479262912	0.00500964122427106	0.0037335049133665	-0.109236564549969	-0.0266554629212147	0.0222355693561742	-0.00144370783998566	0.0223768843352573	0.0342269028158621	0.0230842208823516	-0.0247322161277398	-0.0217875129533115	-0.0480050191267578	-0.0130061007020135	0.0261850173479178	0.020070184148989	0.0134054749522828	-0.0448956389737044	0.000813178078639005	-0.0646491262285366	0.00347747379068255	0.0060856637260136	-0.0121372631096289	0.00678069730861857	-0.00390368223523283	0.00811507809510667	0.0128737378901059	0.0118979194704169	0.00772633530054875	-0.0269237963890653
BESC-102	0.001517862406554	-0.0588003532773633	0.0322644707548893	0.0368144584541187	0.0161522966232688	-0.00235882038467921	0.00330483566005585	0.0357061890836966	0.0183484874935909	-0.0111499015539339	-0.00454513891201878	-0.00324035017320901	0.0029185370187795	-0.00324151340606937	-0.00447090795903296	-0.0068814679261431	-0.0110270821547831	-0.0238460460906619	-0.0128035988486576	-0.00955433285143576	0.0172458385924144	-0.00900095612099359	0.0256654910506058	0.00310418449736217	0.0462532862789932	-0.0123245941237842	0.00861872892897416	-0.00817193317552147	-0.003235953003026	-0.0039210233736717	-0.0228944395208828	-0.0116720563527753
BESC-1020	-0.0659988867431129	0.0158098763543171	-0.0232659978662456	0.0094881966781844	0.00905377880972391	-0.107771465962421	-0.021859696423748	0.0248212208843006	0.00632289644085716	0.0120917623394517	0.0214520130501286	0.0239918432674391	-0.0236991901479785	-0.0211121245431161	-0.0475925796475722	-0.00735626550679433	0.0250356602017517	0.0227118256612101	0.0180605913704824	-0.0451843390331463	0.00888651884324096	-0.0484316438397703	0.00131227686404336	0.00756390037158073	-0.0144829652949004	0.0122578624054306	-0.00294421378779077	0.0102731289847887	0.0129902415872476	0.000236008938294139	0.0107723274941755	-0.0294252421818644
BESC-1021	-0.0676219838825213	0.0154972117600999	-0.0253053403114704	0.00866803927087702	0.00720869284811682	-0.115375677717184	-0.0244972341905408	0.0258038030851129	-0.00146156926267191	0.0195867228965301	0.0385305185011722	0.0311480634328479	-0.0254776327317092	-0.0231880680150309	-0.0480059967641252	-0.00565774917164977	0.0231452757861644	0.0229459265267486	0.0226963827710224	-0.0459224814956703	0.0054948027447308	-0.0565699380120569	0.00226129443639265	0.00163900368754285	-0.00549305803463525	-0.00244203968025508	-0.00137428115656728	-0.00299899205511611	0.0189730191142999	0.0127049072413018	0.000528087823628386	-0.0247624336228245
BESC-1022	-0.0689437638634576	0.0145861239589002	-0.0266030073913594	0.0155703300923609	0.0124379520114224	-0.114233093261213	-0.0211585270325873	0.0272114451637132	0.00269418287355888	0.019734279259017	0.0314431539985436	0.031753530734653	-0.0293112365665873	-0.0230220773524233	-0.0439402211274685	-0.00885353602925469	0.0233136889509603	0.0318347807798619	0.0195682338577406	-0.0481135558853545	0.000878667210061989	-0.0576549916666267	-0.00143946237225019	0.00625133837459004	-0.0275485493388683	0.000396017775628968	-0.00466458464719352	0.00523024929457388	0.00492119348413764	0.00967800379582823	0.00826354044372783	-0.0346782005833639
BESC-1023	-0.0683160977518758	0.016228948426452	-0.0266794243183989	0.00667588639221019	0.00642542671157201	-0.1138074536156	-0.0289430188093493	0.0220414645402252	-0.00220863466785125	0.0191513351801461	0.033954651958	0.0308462601559987	-0.0289665077621774	-0.0239151886113149	-0.0553224127103346	-0.00552980578528465	0.0229967235522438	0.0249360854292353	0.0202265898337317	-0.0434567188616861	0.00813308816769159	-0.0618188076680689	0.00283419437265832	0.00134833979011803	-0.0178401637537148	0.0142829864889421	-0.0151830859202635	0.00273673824064492	0.0129684837009106	0.00443819706043646	0.0100729260603062	-0.0284949276099021
BESC-1024	-0.0668330449431025	0.0154788823908718	-0.0240244838277297	0.00334440888376851	0.00251958615990815	-0.114056511006803	-0.031776434829125	0.024899769931991	-0.00477200134689946	0.0183568280610234	0.0353765962865494	0.0272316018541376	-0.0346606621440638	-0.0223116918690934	-0.0514491007573474	-0.00913610551780831	0.0258606924079188	0.0255983076342004	0.0175953974108282	-0.0500304078153179	0.00793795715121155	-0.0561505726284717	-0.00217122545039503	0.000916772726560461	-0.0102039402634756	-0.000183110398097453	-0.00152912598004596	-0.00528602432663808	0.0126927440976953	0.0117247272787121	0.0110206662511006	-0.0304797067804171
BESC-1025	-0.0673688154733748	0.0159041273160919	-0.0248757263074965	0.00732834063624418	0.0070346690998161	-0.118170447170602	-0.024831458517877	0.0218112078899219	0.00276710058474481	0.0117398736833664	0.0374264021434824	0.0255883409462754	-0.0299245300401496	-0.0262494648847838	-0.0542005016051933	-0.0130263854606276	0.0290349837079927	0.0285511725846879	0.0182761067275449	-0.0489954809451941	0.00449109191600734	-0.0641519797804352	-0.00202973600944077	0.00876663147653991	-0.0220230953746145	0.0127309382360743	-0.00822898428271612	0.00228002214278616	0.0160462098932618	0.0124594588523186	0.010956210099359	-0.0366361909128969
BESC-1026	-0.0664434779599174	0.0157378687173734	-0.0234596264299946	0.000880346268602141	0.00239241986001569	-0.117863674908975	-0.0303062355797899	0.019421268015541	-0.00378375646680522	0.0159142144564998	0.0347751733960666	0.0127162474734903	-0.026613984193542	-0.0253867088140044	-0.0556557020294906	-0.00908805004956082	0.0307786693765648	0.0296332782735603	0.0252716052075385	-0.0474618231468011	0.00193767969752324	-0.0618216788481251	-0.000399083638423191	0.00371548185454818	-0.0111292816689615	0.00507911319012547	-0.00896001078636144	0.00630667444780317	0.0171926065570706	0.00711856501176107	0.0134363071630182	-0.0251324397194623
BESC-1027	-0.0666449738969946	0.0173435292348495	-0.0240844789317152	0.00468233430369303	0.00409010655789408	-0.116263650359956	-0.0347145461815539	0.0256199117665077	-0.00548891016796357	0.0145444096080279	0.0316260922923155	0.0263785252342083	-0.0318441568427624	-0.0262503518036168	-0.0547126852305126	-0.000352024976827895	0.0258419680163741	0.0210071872567465	0.013497009728171	-0.0523598359476485	0.0042554502863826	-0.067351482135996	0.00309081216191973	0.000658238162270649	-0.0103210562386648	0.00823190817485908	-0.00515252588708262	0.00100264061890735	0.0163171253952758	0.00907884839071349	0.0128174593019805	-0.033642634419486
BESC-1028	-0.0663107775821771	0.0148403609163723	-0.0250558518361779	-0.000858302988497826	0.0030579130679739	-0.108838696612471	-0.0302749879545687	0.0191368039674392	-0.00301516120411769	0.0163930809116753	0.0306069933312538	0.0274465350894909	-0.024802935033856	-0.0193240377435351	-0.0475980995612342	-0.00577997478723343	0.0249139389987834	0.0208494538897977	0.0146462630431524	-0.0479949931292764	0.000823031522633472	-0.0560470947078093	0.00400760067440583	0.00257547170854441	-0.0152927794496186	-0.00367391027105031	0.00566038598431234	-0.0046284225387554	0.0103037562422905	0.000521428903717462	0.00876463461388147	-0.0307221665351663
