SRA_key	Sample_ID
SRR1800681	GW-7986
SRR1800681	GW-7986
SRR1800682	GW-7986
SRR1800682	GW-7986
SRR1800683	GW-7989
SRR1800683	GW-7989
SRR1800684	GW-7988
SRR1800684	GW-7988
SRR1800685	GW-7994
SRR1800685	GW-7994
SRR1800686	GW-9583
SRR1800686	GW-9583
SRR1800687	GW-9583
SRR1800687	GW-9583
SRR1800688	GW-9760
SRR1800688	GW-9760
SRR1800689	GW-9758
SRR1800689	GW-9758
SRR1800690	GW-9761
SRR1800690	GW-9761
SRR1800691	GW-7992
SRR1800691	GW-7992
SRR1800692	GW-9764
SRR1800692	GW-9764
SRR1800693	GW-9764
SRR1800693	GW-9764
SRR1800694	GW-9768
SRR1800694	GW-9768
SRR1800695	GW-9769
SRR1800695	GW-9769
SRR1800696	GW-9775
SRR1800696	GW-9775
SRR1800697	GW-9777
SRR1800697	GW-9777
SRR1800698	GW-9777
SRR1800698	GW-9777
SRR1800699	GW-9780
SRR1800699	GW-9780
SRR1800700	GW-9783
SRR1800700	GW-9783
SRR1800701	GW-9783
SRR1800701	GW-9783
SRR1800702	GW-9794
SRR1800702	GW-9794
SRR1800703	GW-9798
SRR1800703	GW-9798
SRR1800704	GW-9802
SRR1800704	GW-9802
SRR1800705	GW-9802
SRR1800705	GW-9802
SRR1800706	GW-9805
SRR1800706	GW-9805
SRR1800707	GW-9807
SRR1800707	GW-9807
SRR1800708	GW-9807
SRR1800708	GW-9807
SRR1800709	GW-9811
SRR1800709	GW-9811
SRR1800710	GW-9810
SRR1800710	GW-9810
SRR1800711	GW-9814
SRR1800711	GW-9814
SRR1800712	GW-9813
SRR1800712	GW-9813
SRR1800713	GW-9815
SRR1800713	GW-9815
SRR1800714	GW-9816
SRR1800714	GW-9816
SRR1800715	GW-9817
SRR1800715	GW-9817
SRR1800716	GW-9818
SRR1800716	GW-9818
SRR1800717	GW-9818
SRR1800717	GW-9818
SRR1800718	GW-9821
SRR1800718	GW-9821
SRR1800719	GW-9823
SRR1800719	GW-9823
SRR1800720	GW-9823
SRR1800720	GW-9823
SRR1800721	GW-9824
SRR1800721	GW-9824
SRR1800722	GW-9828
SRR1800722	GW-9828
SRR1800723	GW-9829
SRR1800723	GW-9829
SRR1800724	GW-9830
SRR1800724	GW-9830
SRR1800725	GW-9831
SRR1800725	GW-9831
SRR1800726	GW-9832
SRR1800726	GW-9832
SRR1800727	GW-9835
SRR1800727	GW-9835
SRR1800728	GW-9833
SRR1800728	GW-9833
SRR1800729	GW-9837
SRR1800729	GW-9837
SRR1800730	GW-9837
SRR1800730	GW-9837
SRR1800731	GW-9838
SRR1800731	GW-9838
SRR1800732	GW-9838
SRR1800732	GW-9838
SRR1800733	GW-9840
SRR1800733	GW-9840
SRR1800734	GW-9842
SRR1800734	GW-9842
SRR1800735	GW-9848
SRR1800735	GW-9848
SRR1800736	GW-9850
SRR1800736	GW-9850
SRR1800737	GW-9851
SRR1800737	GW-9851
SRR1800738	GW-9852
SRR1800738	GW-9852
SRR1800739	GW-9852
SRR1800739	GW-9852
SRR1800740	GW-9853
SRR1800740	GW-9853
SRR1800741	GW-9853
SRR1800741	GW-9853
SRR1800742	GW-9855
SRR1800742	GW-9855
SRR1800743	GW-9856
SRR1800743	GW-9856
SRR1800744	GW-9858
SRR1800744	GW-9858
SRR1800745	GW-9857
SRR1800745	GW-9857
SRR1800746	GW-9860
SRR1800746	GW-9860
SRR1800747	GW-9861
SRR1800747	GW-9861
SRR1800748	GW-9862
SRR1800748	GW-9862
SRR1800750	GW-9869
SRR1800750	GW-9869
SRR1800751	GW-9870
SRR1800751	GW-9870
SRR1800752	GW-9872
SRR1800752	GW-9872
SRR1800753	GW-9874
SRR1800753	GW-9874
SRR1800754	GW-9873
SRR1800754	GW-9873
SRR1800755	GW-9875
SRR1800755	GW-9875
SRR1800756	GW-9879
SRR1800756	GW-9879
SRR1800758	GW-9884
SRR1800758	GW-9884
SRR1800759	GW-9845
SRR1800759	GW-9845
SRR1800760	GW-9846
SRR1800760	GW-9846
SRR1800761	GW-9847
SRR1800761	GW-9847
SRR1800762	GW-9844
SRR1800762	GW-9844
SRR1800763	GW-9887
SRR1800763	GW-9887
SRR1800764	GW-9888
SRR1800764	GW-9888
SRR1800765	GW-9889
SRR1800765	GW-9889
SRR1800766	GW-9890
SRR1800766	GW-9890
SRR1800767	GW-9891
SRR1800767	GW-9891
SRR1800768	GW-9892
SRR1800768	GW-9892
SRR1800769	GW-9894
SRR1800769	GW-9894
SRR1800770	GW-9898
SRR1800770	GW-9898
SRR1800771	GW-9902
SRR1800771	GW-9902
SRR1800772	GW-9903
SRR1800772	GW-9903
SRR1800773	GW-9904
SRR1800773	GW-9904
SRR1800774	GW-9905
SRR1800774	GW-9905
SRR1800775	GW-9907
SRR1800775	GW-9907
SRR1800803	GW-9914
SRR1800803	GW-9914
SRR1800804	GW-9915
SRR1800804	GW-9915
SRR1800805	GW-9918
SRR1800805	GW-9918
SRR1800806	GW-9956
SRR1800806	GW-9956
SRR1800807	GW-9956
SRR1800807	GW-9956
SRR1800808	GW-9921
SRR1800808	GW-9921
SRR1800809	GW-9960
SRR1800809	GW-9960
SRR1800810	GW-10956
SRR1800810	GW-10956
SRR1800811	GW-10988
SRR1800811	GW-10988
SRR1800813	GW-10995
SRR1800813	GW-10995
SRR1800814	GW-11001
SRR1800814	GW-11001
SRR1800815	GW-11026
SRR1800815	GW-11026
SRR1800816	GW-11033
SRR1800816	GW-11033
SRR1800817	GW-11034
SRR1800817	GW-11034
SRR1800818	GW-11035
SRR1800818	GW-11035
SRR1800819	GW-11051
SRR1800819	GW-11051
SRR1800820	GW-11051
SRR1800820	GW-11051
SRR1800821	CHWH-27-4
SRR1800821	CHWH-27-4
SRR1800822	CHWJ-27-2
SRR1800822	CHWJ-27-2
SRR1800823	CHWK-27-2
SRR1800823	CHWK-27-2
SRR1800824	CMBF-28-5
SRR1800824	CMBF-28-5
SRR1800825	CNYH-28-3
SRR1800825	CNYH-28-3
SRR1800826	CNYH-28-3
SRR1800826	CNYH-28-3
SRR1800827	DENB-17-4
SRR1800827	DENB-17-4
SRR1800867	GW-9882
SRR1800867	GW-9882
SRR1801051	CMBF-28-2
SRR1801051	CMBF-28-2
SRR1801052	CMBF-28-4
SRR1801052	CMBF-28-4
SRR1801053	CMBF-28-4
SRR1801053	CMBF-28-4
SRR1801054	CMBF-28-3
SRR1801054	CMBF-28-3
SRR1801055	DENA-17-1
SRR1801055	DENA-17-1
SRR1801056	DENA-17-1
SRR1801056	DENA-17-1
SRR1801057	DENB-17-3
SRR1801057	DENB-17-3
SRR1801058	DENB-17-3
SRR1801058	DENB-17-3
SRR1801059	DENC-17-1
SRR1801059	DENC-17-1
SRR1801060	DENC-17-1
SRR1801060	DENC-17-1
SRR1801061	DENC-17-4
SRR1801061	DENC-17-4
SRR1801062	DENC-17-4
SRR1801062	DENC-17-4
SRR1801063	DEND-17-5
SRR1801063	DEND-17-5
SRR1801064	DEND-17-5
SRR1801064	DEND-17-5
SRR1801065	FNYI-28-5
SRR1801065	FNYI-28-5
SRR1801066	FNYI-28-5
SRR1801066	FNYI-28-5
SRR1801067	HARA-26-1
SRR1801067	HARA-26-1
SRR1801068	HARB-26-1
SRR1801068	HARB-26-1
SRR1801069	HARB-26-1
SRR1801069	HARB-26-1
SRR1801070	HARC-26-4
SRR1801070	HARC-26-4
SRR1801071	HARC-26-4
SRR1801071	HARC-26-4
SRR1801072	HIRD-12-2
SRR1801072	HIRD-12-2
SRR1801073	HOMA-21-1
SRR1801073	HOMA-21-1
SRR1801074	HOMA-21-1
SRR1801074	HOMA-21-1
SRR1801076	HOMB-21-4
SRR1801076	HOMB-21-4
SRR1801077	HOMB-21-4
SRR1801077	HOMB-21-4
SRR1801078	HOMC-21-4
SRR1801078	HOMC-21-4
SRR1801079	HOMC-21-4
SRR1801079	HOMC-21-4
SRR1801080	HOMC-21-5
SRR1801080	HOMC-21-5
SRR1801081	HOMC-21-5
SRR1801081	HOMC-21-5
SRR1801082	HOMD-21-2
SRR1801082	HOMD-21-2
SRR1801083	HOMD-21-2
SRR1801083	HOMD-21-2
SRR1801084	HOPF-27-5
SRR1801084	HOPF-27-5
SRR1801085	HOPF-27-5
SRR1801085	HOPF-27-5
SRR1801086	KLNA-20-5
SRR1801086	KLNA-20-5
SRR1801087	KLNA-20-5
SRR1801087	KLNA-20-5
SRR1801088	HOMD-21-4
SRR1801088	HOMD-21-4
SRR1801090	KLNB-20-2
SRR1801090	KLNB-20-2
SRR1801091	KLNB-20-2
SRR1801091	KLNB-20-2
SRR1801092	KLNE-20-4
SRR1801092	KLNE-20-4
SRR1801093	KLNE-20-4
SRR1801093	KLNE-20-4
SRR1801095	KTMA-12-2
SRR1801095	KTMA-12-2
SRR1801096	KTMA-12-2
SRR1801096	KTMA-12-2
SRR1801097	KLNG-20-6
SRR1801097	KLNG-20-6
SRR1801098	KLNG-20-6
SRR1801098	KLNG-20-6
SRR1801099	KTMB-12-1
SRR1801099	KTMB-12-1
SRR1801100	KTMA-12-4
SRR1801100	KTMA-12-4
SRR1801101	KTMA-12-4
SRR1801101	KTMA-12-4
SRR1801102	KTMB-12-3
SRR1801102	KTMB-12-3
SRR1801103	KTMC-12-1
SRR1801103	KTMC-12-1
SRR1801104	KTMC-12-1
SRR1801104	KTMC-12-1
SRR1801105	LILA-26-2
SRR1801105	LILA-26-2
SRR1801106	LILA-26-2
SRR1801106	LILA-26-2
SRR1801107	KTMC-12-5
SRR1801107	KTMC-12-5
SRR1801108	KTMC-12-5
SRR1801108	KTMC-12-5
SRR1801109	LILD-26-5
SRR1801109	LILD-26-5
SRR1801110	LILD-26-5
SRR1801110	LILD-26-5
SRR1801112	LILA-26-5
SRR1801112	LILA-26-5
SRR1801113	LILA-26-5
SRR1801113	LILA-26-5
SRR1801114	MCMN-27-2
SRR1801114	MCMN-27-2
SRR1801116	NHTA-27-4
SRR1801116	NHTA-27-4
SRR1801117	NHTA-27-4
SRR1801117	NHTA-27-4
SRR1801118	NHTA-27-5
SRR1801118	NHTA-27-5
SRR1801119	NHTA-27-5
SRR1801119	NHTA-27-5
SRR1801121	SKWA-24-3
SRR1801121	SKWA-24-3
SRR1801122	SKWA-24-3
SRR1801122	SKWA-24-3
SRR1801123	SKWE-24-2
SRR1801123	SKWE-24-2
SRR1801124	SKWE-24-2
SRR1801124	SKWE-24-2
SRR1801125	SKWD-24-1
SRR1801125	SKWD-24-1
SRR1801126	SKWD-24-1
SRR1801126	SKWD-24-1
SRR1801127	SKWF-24-3
SRR1801127	SKWF-24-3
SRR1801128	SKWF-24-4
SRR1801128	SKWF-24-4
SRR1801129	SKWF-24-4
SRR1801129	SKWF-24-4
SRR1801131	SLMB-28-3
SRR1801131	SLMB-28-3
SRR1801132	BESC-116
SRR1801132	BESC-116
SRR1801133	BESC-118
SRR1801133	BESC-118
SRR1801135	BESC-119
SRR1801135	BESC-119
SRR1801136	BESC-119
SRR1801136	BESC-119
SRR1801137	BESC-372
SRR1801137	BESC-372
SRR1801138	BESC-885
SRR1801138	BESC-885
SRR1801139	SQMA-25-2
SRR1801139	SQMA-25-2
SRR1801140	SQMB-25-1
SRR1801140	SQMB-25-1
SRR1801141	SQMC-25-3
SRR1801141	SQMC-25-3
SRR1801142	CA-01-05
SRR1801142	CA-01-05
SRR1801143	CA-01-05
SRR1801143	CA-01-05
SRR1801144	GW-1863
SRR1801144	GW-1863
SRR1801145	VNDL-27-1
SRR1801145	VNDL-27-1
SRR1801146	GW-1909
SRR1801146	GW-1909
SRR1801147	GW-1950
SRR1801147	GW-1950
SRR1801148	GW-2048
SRR1801148	GW-2048
SRR1801149	GW-2066
SRR1801149	GW-2066
SRR1801150	GW-2283
SRR1801150	GW-2283
SRR1801151	GW-2365
SRR1801151	GW-2365
SRR1801152	GW-2515
SRR1801152	GW-2515
SRR1801153	GW-2593
SRR1801153	GW-2593
SRR1801154	GW-2683
SRR1801154	GW-2683
SRR1801155	GW-2572
SRR1801155	GW-2572
SRR1801156	GW-6909
SRR1801156	GW-6909
SRR1801157	GW-4593
SRR1801157	GW-4593
SRR1801158	GW-7073
SRR1801158	GW-7073
SRR3709209	SKWC-24-1
SRR3709209	SKWC-24-1
SRR3709210	SKWC-24-1
SRR3709210	SKWC-24-1
SRR3709211	SKWC-24-1
SRR3709211	SKWC-24-1
SRR3709213	BESC-435
SRR3709213	BESC-435
SRR3709214	BESC-435
SRR3709214	BESC-435
SRR3736084	OSU-418
SRR3736084	OSU-418
SRR3736085	OSU-418
SRR3736085	OSU-418
SRR3736086	OSU-418
SRR3736086	OSU-418
SRR3736087	OSU-418
SRR3736087	OSU-418
SRR3736088	OSU-418
SRR3736088	OSU-418
SRR3736089	OSU-418
SRR3736089	OSU-418
SRR3736090	OSU-418
SRR3736090	OSU-418
SRR3736091	OSU-418
SRR3736091	OSU-418
SRR3736092	OSU-418
SRR3736092	OSU-418
SRR3736093	OSU-418
SRR3736093	OSU-418
SRR3736094	OSU-418
SRR3736094	OSU-418
SRR3736095	OSU-418
SRR3736095	OSU-418
SRR3736096	OSU-418
SRR3736096	OSU-418
SRR3736097	OSU-418
SRR3736097	OSU-418
SRR3736462	93-968
SRR3736462	93-968
SRR3736463	93-968
SRR3736463	93-968
SRR3736464	93-968
SRR3736464	93-968
SRR3736465	93-968
SRR3736465	93-968
SRR3736598	D124
SRR3736598	D124
SRR3736599	D124
SRR3736599	D124
SRR3736600	D124
SRR3736600	D124
SRR3736601	D124
SRR3736601	D124
SRR3736602	D124
SRR3736602	D124
SRR3736604	D124
SRR3736604	D124
SRR3736707	YA-128
SRR3736707	YA-128
SRR3736708	YA-128
SRR3736708	YA-128
SRR3736709	YA-128
SRR3736709	YA-128
SRR3736710	YA-128
SRR3736710	YA-128
SRR3736711	YA-128
SRR3736711	YA-128
SRR3736712	YA-128
SRR3736712	YA-128
SRR3736719	BESC-87
SRR3736719	BESC-87
SRR3736720	BESC-87
SRR3736720	BESC-87
SRR3736757	BESC-296
SRR3736757	BESC-296
SRR3736758	BESC-296
SRR3736758	BESC-296
SRR3736769	BESC-258
SRR3736769	BESC-258
SRR3736770	BESC-258
SRR3736770	BESC-258
SRR3736978	BESC-420
SRR3736978	BESC-420
SRR3736979	BESC-420
SRR3736979	BESC-420
SRR3736980	BESC-462
SRR3736980	BESC-462
SRR3736981	BESC-462
SRR3736981	BESC-462
SRR3740041	BESC-823
SRR3740041	BESC-823
SRR3740042	BESC-890
SRR3740042	BESC-890
SRR3740043	BESC-890
SRR3740043	BESC-890
SRR3740044	BESC-890
SRR3740044	BESC-890
SRR3740215	BESC-182
SRR3740215	BESC-182
SRR3740216	BESC-211
SRR3740216	BESC-211
SRR3740393	BESC-278
SRR3740393	BESC-278
SRR3740395	BESC-293
SRR3740395	BESC-293
SRR3740396	BESC-310
SRR3740396	BESC-310
SRR3740425	CHWK-27-4
SRR3740425	CHWK-27-4
SRR3740506	MCMN-27-4
SRR3740506	MCMN-27-4
SRR3740647	SKWB-24-5
SRR3740647	SKWB-24-5
SRR3740648	WV94
SRR3740648	WV94
SRR3740659	BESC-4
SRR3740659	BESC-4
SRR3740707	BESC-26
SRR3740707	BESC-26
SRR3740708	BESC-26
SRR3740708	BESC-26
SRR3740709	BESC-26
SRR3740709	BESC-26
SRR3740710	BESC-26
SRR3740710	BESC-26
SRR3740711	BESC-26
SRR3740711	BESC-26
SRR3740752	BESC-41
SRR3740752	BESC-41
SRR3740753	BESC-41
SRR3740753	BESC-41
SRR3740754	BESC-41
SRR3740754	BESC-41
SRR3740755	BESC-41
SRR3740755	BESC-41
SRR3740756	BESC-41
SRR3740756	BESC-41
SRR3740757	BESC-40
SRR3740757	BESC-40
SRR3740758	BESC-40
SRR3740758	BESC-40
SRR3740759	BESC-40
SRR3740759	BESC-40
SRR3740760	BESC-50
SRR3740760	BESC-50
SRR3740761	BESC-50
SRR3740761	BESC-50
SRR3740762	BESC-50
SRR3740762	BESC-50
SRR3740763	BESC-50
SRR3740763	BESC-50
SRR3740764	BESC-50
SRR3740764	BESC-50
SRR3740765	BESC-62
SRR3740765	BESC-62
SRR3740766	BESC-62
SRR3740766	BESC-62
SRR3740767	BESC-62
SRR3740767	BESC-62
SRR3740769	BESC-66
SRR3740769	BESC-66
SRR3740770	BESC-66
SRR3740770	BESC-66
SRR3740803	BESC-82
SRR3740803	BESC-82
SRR3740804	BESC-82
SRR3740804	BESC-82
SRR3740806	BESC-82
SRR3740806	BESC-82
SRR3740807	BESC-82
SRR3740807	BESC-82
SRR3740809	BESC-89
SRR3740809	BESC-89
SRR3740810	BESC-89
SRR3740810	BESC-89
SRR3740811	BESC-89
SRR3740811	BESC-89
SRR3740812	BESC-89
SRR3740812	BESC-89
SRR3740813	BESC-89
SRR3740813	BESC-89
SRR3740861	BESC-122
SRR3740861	BESC-122
SRR3740862	BESC-122
SRR3740862	BESC-122
SRR3740863	BESC-122
SRR3740863	BESC-122
SRR3740864	BESC-122
SRR3740864	BESC-122
SRR3740865	BESC-122
SRR3740865	BESC-122
SRR3740866	BESC-209
SRR3740866	BESC-209
SRR3740867	BESC-209
SRR3740867	BESC-209
SRR3740868	BESC-209
SRR3740868	BESC-209
SRR3740869	BESC-209
SRR3740869	BESC-209
SRR3740870	BESC-209
SRR3740870	BESC-209
SRR3740923	BESC-213
SRR3740923	BESC-213
SRR3740925	BESC-213
SRR3740925	BESC-213
SRR3740926	BESC-213
SRR3740926	BESC-213
SRR3740927	BESC-213
SRR3740927	BESC-213
SRR3740928	BESC-213
SRR3740928	BESC-213
SRR3740931	BESC-263
SRR3740931	BESC-263
SRR3740932	BESC-263
SRR3740932	BESC-263
SRR3740933	BESC-263
SRR3740933	BESC-263
SRR3740934	BESC-263
SRR3740934	BESC-263
SRR3740935	BESC-263
SRR3740935	BESC-263
SRR3740936	BESC-265
SRR3740936	BESC-265
SRR3740937	BESC-265
SRR3740937	BESC-265
SRR3740938	BESC-265
SRR3740938	BESC-265
SRR3740939	BESC-265
SRR3740939	BESC-265
SRR3740940	BESC-265
SRR3740940	BESC-265
SRR3740941	BESC-266
SRR3740941	BESC-266
SRR3740942	BESC-266
SRR3740942	BESC-266
SRR3740943	BESC-266
SRR3740943	BESC-266
SRR3740944	BESC-266
SRR3740944	BESC-266
SRR3740945	BESC-266
SRR3740945	BESC-266
SRR3740946	BESC-297
SRR3740946	BESC-297
SRR3740947	BESC-297
SRR3740947	BESC-297
SRR3740948	BESC-297
SRR3740948	BESC-297
SRR3740949	BESC-297
SRR3740949	BESC-297
SRR3740950	BESC-297
SRR3740950	BESC-297
SRR3740961	BESC-317
SRR3740961	BESC-317
SRR3740962	BESC-317
SRR3740962	BESC-317
SRR3740963	BESC-317
SRR3740963	BESC-317
SRR3740964	BESC-302
SRR3740964	BESC-302
SRR3740965	BESC-302
SRR3740965	BESC-302
SRR3740966	BESC-302
SRR3740966	BESC-302
SRR3740967	BESC-302
SRR3740967	BESC-302
SRR3740968	BESC-302
SRR3740968	BESC-302
SRR3740969	BESC-416
SRR3740969	BESC-416
SRR3740970	BESC-447
SRR3740970	BESC-447
SRR3740972	BESC-801
SRR3740972	BESC-801
SRR3740973	BESC-801
SRR3740973	BESC-801
SRR3740974	BESC-911
SRR3740974	BESC-911
SRR3740976	HOMB-21-3
SRR3740976	HOMB-21-3
SRR3740977	LILD-26-2
SRR3740977	LILD-26-2
SRR3740987	GW-7987
SRR3740987	GW-7987
SRR3740988	GW-7987
SRR3740988	GW-7987
SRR3740999	GW-9757
SRR3740999	GW-9757
SRR3741000	GW-9757
SRR3741000	GW-9757
SRR3741050	GW-9822
SRR3741050	GW-9822
SRR3741051	GW-9822
SRR3741051	GW-9822
SRR3741052	GW-9812
SRR3741052	GW-9812
SRR3741053	GW-9812
SRR3741053	GW-9812
SRR3741076	GW-9868
SRR3741076	GW-9868
SRR3741077	GW-9868
SRR3741077	GW-9868
SRR3741078	GW-9877
SRR3741078	GW-9877
SRR3741079	GW-9877
SRR3741079	GW-9877
SRR3741080	GW-9880
SRR3741080	GW-9880
SRR3741081	GW-9895
SRR3741081	GW-9895
SRR3741082	GW-9896
SRR3741082	GW-9896
SRR3741110	GW-9917
SRR3741110	GW-9917
SRR3741213	GW-9765
SRR3741213	GW-9765
SRR3889552	BESC-816
SRR3889552	BESC-816
SRR3889553	BESC-816
SRR3889553	BESC-816
SRR3889554	BESC-816
SRR3889554	BESC-816
SRR3889555	BESC-816
SRR3889555	BESC-816
SRR3892731	BESC-290
SRR3892731	BESC-290
SRR3892733	BESC-290
SRR3892733	BESC-290
SRR1762749	VNDL-27-4
SRR1762759	BESC-79
SRR1762760	BESC-79
SRR1762761	BESC-79
SRR1762762	BESC-79
SRR1762763	BESC-79
SRR1762842	BESC-460
SRR1762845	BESC-460
SRR3313891	BESC-272
SRR3313892	GW-9867
SRR3736389	93-968
SRR3736390	93-968
SRR3736392	93-968
SRR3736393	93-968
SRR3736394	93-968
SRR3736395	93-968
SRR3736396	93-968
SRR3736397	93-968
SRR3736398	93-968
SRR3736400	93-968
SRR3736401	93-968
SRR3736402	93-968
SRR3736403	93-968
SRR3736404	93-968
SRR3736405	93-968
SRR3736406	93-968
SRR3736407	93-968
SRR3736408	93-968
SRR3736409	93-968
SRR3736410	93-968
SRR3736411	93-968
SRR3736412	93-968
SRR3736413	93-968
SRR3736414	93-968
SRR3736415	93-968
SRR3736416	93-968
SRR3736417	93-968
SRR3736418	93-968
SRR3736419	93-968
SRR3736420	93-968
SRR3736421	93-968
SRR3736422	93-968
SRR3736423	93-968
SRR3736425	93-968
SRR3736426	93-968
SRR3736427	93-968
SRR3736428	93-968
SRR3736429	93-968
SRR3736430	93-968
SRR3736431	93-968
SRR3736432	93-968
SRR3736433	93-968
SRR3736434	93-968
SRR3736435	93-968
SRR3736436	93-968
SRR3736437	93-968
SRR3736438	93-968
SRR3736439	93-968
SRR3736440	93-968
SRR3736441	93-968
SRR3736442	93-968
SRR3736443	93-968
SRR3736445	93-968
SRR3736446	93-968
SRR3736447	93-968
SRR3736448	93-968
SRR3736449	93-968
SRR3736450	93-968
SRR3736451	93-968
SRR3736452	93-968
SRR3736453	93-968
SRR3736454	93-968
SRR3736455	93-968
SRR3736456	93-968
SRR3736457	93-968
SRR3736458	93-968
SRR3736459	93-968
SRR3736460	93-968
SRR3736461	93-968
SRR3736466	93-968
SRR3736468	93-968
SRR3736472	93-968
SRR3736713	YA-128
